w1	w2	editsim
sabuklama	sabunlaşma	0.8
sabuklama	saklama	0.7777777777777778
sabuklama	soğuklama	0.7777777777777778
sabuklama	tabaklama	0.7777777777777778
sabuklanma	sabunlaşma	0.8
sabuncu	sabunluk	0.75
sabuncu	sabunotu	0.75
sabuncu	savunucu	0.75
sabunculuk	sabunluk	0.8
sabunculuk	savunuculuk	0.8181818181818181
sabunculuk	sonunculuk	0.8
sabuniye	saniye	0.75
sabunluk	sahurluk	0.75
sabunluk	tabutluk	0.75
sabunluk	çabukluk	0.75
sabırsızlık	sağlıksızlık	0.75
sabırsızlık	sınırsızlık	0.8181818181818181
sacayak	sacayağı	0.75
sadaka	sadakat	0.8571428571428572
sadaka	saraka	0.8333333333333334
sadakatsizlik	takatsizlik	0.7692307692307692
sadaret	sandalet	0.75
sadelik	sadiklik	0.75
sadelik	sahtelik	0.75
sadelik	saleplik	0.75
sadiklik	sadistlik	0.7777777777777778
sadiklik	sahihlik	0.75
sadiklik	sahiplik	0.75
sadiklik	sakinlik	0.75
sadiklik	sidiklik	0.875
sadiklik	siliklik	0.75
sadistlik	saliselik	0.7777777777777778
sadistlik	solistlik	0.7777777777777778
safahat	sarahat	0.8571428571428572
safahat	sefahat	0.8571428571428572
safiyet	sarfiyat	0.75
safiyet	zafiyet	0.8571428571428572
saflık	sahaflık	0.75
saflık	saklık	0.8333333333333334
saflık	sazlık	0.8333333333333334
saflık	sağlık	0.8333333333333334
safran	savran	0.8333333333333334
safran	zafran	0.8333333333333334
sahabe	sahabet	0.8571428571428572
sahabe	sahibe	0.8333333333333334
sahabet	sahabetçi	0.7777777777777778
sahabet	sahavet	0.8571428571428572
sahabet	salabet	0.8571428571428572
sahaflık	sahanlık	0.875
sahaflık	sakalık	0.75
sahaflık	sakarlık	0.75
sahaflık	sakatlık	0.75
sahaflık	salaklık	0.75
sahaflık	samanlık	0.75
sahaflık	sapaklık	0.75
sahaflık	saraçlık	0.75
sahaflık	sarraflık	0.7777777777777778
sahaflık	tuhaflık	0.75
sahanlık	sakalık	0.75
sahanlık	sakarlık	0.75
sahanlık	sakatlık	0.75
sahanlık	salaklık	0.75
sahanlık	samanlık	0.875
sahanlık	sapaklık	0.75
sahanlık	saraçlık	0.75
sahanlık	sarbanlık	0.7777777777777778
sahanlık	saymanlık	0.7777777777777778
sahanlık	tabanlık	0.75
sahanlık	yabanlık	0.75
sahanlık	yavanlık	0.75
sahanlık	şabanlık	0.75
sahanlık	şamanlık	0.75
sahibe	sahife	0.8333333333333334
sahihlik	sahiplik	0.875
sahihlik	sahtelik	0.75
sahihlik	sakinlik	0.75
sahihlik	salihli	0.75
sahihlik	sathilik	0.75
sahihlik	sâhiplik	0.75
sahihlik	şahitlik	0.75
sahiplik	sahleplik	0.7777777777777778
sahiplik	sahtelik	0.75
sahiplik	sakinlik	0.75
sahiplik	saleplik	0.75
sahiplik	sathilik	0.75
sahiplik	sâhiplik	0.875
sahiplik	tabiplik	0.75
sahiplik	şahitlik	0.75
sahleplik	sahtelik	0.7777777777777778
sahleplik	saleplik	0.8888888888888888
sahtecilik	sahtelik	0.8
sahtekarlık	sahtekârlık	0.9090909090909091
sahtiyan	sahtiyancı	0.8
sahtiyancı	sahtiyancılık	0.7692307692307692
sahurluk	susurluk	0.75
sahurluk	çamurluk	0.75
sakallı	sakarlık	0.75
sakallı	sakatlık	0.75
sakallı	sarkaçlı	0.75
sakalık	sakarlık	0.875
sakalık	sakatlık	0.875
sakalık	saklık	0.8571428571428572
sakalık	saksılık	0.75
sakalık	salaklık	0.75
sakalık	salmalık	0.75
sakalık	samanlık	0.75
sakalık	sapaklık	0.75
sakalık	saraçlık	0.75
sakalık	saçmalık	0.75
sakalık	sıskalık	0.75
sakalık	yakalık	0.8571428571428572
sakalık	yakmalık	0.75
sakalık	şapkalık	0.75
sakarimetre	sakarimetri	0.9090909090909091
sakarimetre	sakkarometre	0.8333333333333334
sakarimetri	sakkarometre	0.75
sakarlık	sakatlık	0.875
sakarlık	saklık	0.75
sakarlık	saksılık	0.75
sakarlık	salaklık	0.75
sakarlık	samanlık	0.75
sakarlık	sapaklık	0.75
sakarlık	saraçlık	0.75
sakarlık	sağırlık	0.75
sakarlık	yakalık	0.75
sakarlık	yararlık	0.75
sakarlık	yazarlık	0.75
sakarlık	yaşarlık	0.75
sakarlık	zağarlık	0.75
sakarya	sakaryalı	0.7777777777777778
sakatat	sakatatçı	0.7777777777777778
sakatatçı	sakatatçılık	0.75
sakatatçı	sakatçı	0.7777777777777778
sakatatçılık	sanatçılık	0.75
sakatatçılık	zanaatçılık	0.75
sakatlık	sakatçı	0.75
sakatlık	saklık	0.75
sakatlık	saksılık	0.75
sakatlık	salaklık	0.75
sakatlık	salatalık	0.7777777777777778
sakatlık	samanlık	0.75
sakatlık	sapaklık	0.75
sakatlık	saraçlık	0.75
sakatlık	yakalık	0.75
sakatçı	sanatçı	0.8571428571428572
sakinlik	sekilik	0.75
sakinlik	sekizlik	0.75
sakinlik	serinlik	0.75
sakinlik	seçkinlik	0.7777777777777778
sakinlik	sinlik	0.75
sakinlik	sâkinlik	0.875
sakinlik	şakilik	0.75
saklama	saklambaç	0.7777777777777778
saklama	sallama	0.8571428571428572
saklama	sallanma	0.75
saklama	saplama	0.8571428571428572
saklama	sayılama	0.75
saklama	sağlama	0.8571428571428572
saklama	sıkılama	0.75
saklama	yakalama	0.75
saklama	yaklaşma	0.75
saklama	yasaklama	0.7777777777777778
saklantı	sakıntı	0.75
saklantı	sallantı	0.875
saklantı	salıntı	0.75
saklantı	saplantı	0.875
saklantı	sulantı	0.75
saklık	saksılık	0.75
saklık	salaklık	0.75
saklık	sapaklık	0.75
saklık	sapıklık	0.75
saklık	sazlık	0.8333333333333334
saklık	sağlık	0.8333333333333334
saklık	solaklık	0.75
saklık	susaklık	0.75
saklık	sıcaklık	0.75
saklık	sıklık	0.8333333333333334
saksafon	saksafoncu	0.8
saksafon	saksağan	0.75
saksafon	saksofon	0.875
saksafoncu	saksafonculuk	0.7692307692307692
saksılık	salcılık	0.75
saksılık	sangılık	0.75
saksılık	sarılık	0.75
saksılık	savcılık	0.75
saksılık	sayrılık	0.75
saksılık	sazcılık	0.75
saksılık	sağcılık	0.75
saksılık	sıkılık	0.75
sakınca	sakınma	0.8571428571428572
sakınca	salıncak	0.75
sakınganlık	saldırganlık	0.75
sakınganlık	sıkılganlık	0.8181818181818181
sakınganlık	takılganlık	0.8181818181818181
sakınma	sarkıtma	0.75
sakınma	yakınma	0.8571428571428572
sakıntı	sakırtı	0.8571428571428572
sakıntı	salıntı	0.8571428571428572
sakıntı	sarkıntı	0.875
sakıntı	sarsıntı	0.75
sakıntı	saçıntı	0.8571428571428572
sakıntı	sıkıntı	0.8571428571428572
sakıntı	takıntı	0.8571428571428572
sakıntı	yakıntı	0.8571428571428572
sakıntı	çakıntı	0.8571428571428572
sakınım	salınım	0.8571428571428572
sakırtı	sarkıntı	0.75
sakırtı	takırtı	0.8571428571428572
sakırtı	şakırtı	0.8571428571428572
sakızcılık	sarıcılık	0.8
sakızcılık	satıcılık	0.8
sakızcılık	satımcılık	0.8
sakızcılık	sazcılık	0.8
sakızcılık	yakıcılık	0.8
sakızcılık	çakırcılık	0.8
salacak	salıncak	0.75
salacak	çalacak	0.8571428571428572
salahiyet	salâhiyet	0.8888888888888888
salahiyet	selahiyet	0.8888888888888888
salaklık	salatalık	0.7777777777777778
salaklık	salcılık	0.75
salaklık	salmalık	0.75
salaklık	samanlık	0.75
salaklık	sapaklık	0.875
salaklık	sapıklık	0.75
salaklık	saraçlık	0.75
salaklık	sarsaklık	0.7777777777777778
salaklık	sağlamlık	0.7777777777777778
salaklık	selamlık	0.75
salaklık	silahlık	0.75
salaklık	slavlık	0.75
salaklık	solaklık	0.875
salaklık	susaklık	0.75
salaklık	sıcaklık	0.75
salaklık	tabaklık	0.75
salaklık	talazlık	0.75
salaklık	yalakalık	0.7777777777777778
salaklık	yaltaklık	0.7777777777777778
salaklık	yataklık	0.75
salaklık	çanaklık	0.75
salaklık	çatlaklık	0.7777777777777778
salaklık	çaylaklık	0.7777777777777778
salaklık	çolaklık	0.75
salamura	salamuracı	0.8
salamura	salapurya	0.7777777777777778
salamuracı	salamuracılık	0.7692307692307692
salatalık	salmalık	0.7777777777777778
salatalık	yalakalık	0.7777777777777778
salavat	saltanat	0.75
salavat	salâvat	0.8571428571428572
salavat	taklavat	0.75
salcılık	salmalık	0.75
salcılık	saltçılık	0.7777777777777778
salcılık	sangılık	0.75
salcılık	sarıcılık	0.7777777777777778
salcılık	sarılık	0.75
salcılık	satıcılık	0.7777777777777778
salcılık	savcılık	0.875
salcılık	sayacılık	0.7777777777777778
salcılık	sayrılık	0.75
salcılık	sazcılık	0.875
salcılık	sağcılık	0.875
salcılık	yağcılık	0.75
salcılık	zağcılık	0.75
salcılık	çaltılık	0.75
salcılık	çalılık	0.75
salcılık	çancılık	0.75
salcılık	çaycılık	0.75
saldırganlık	saldırmazlık	0.8333333333333334
saldırganlık	saldırıcılık	0.75
saldırganlık	savurganlık	0.75
saldırma	saldırı	0.75
saldırma	saldırış	0.75
saldırma	saptırma	0.75
saldırma	yıldırma	0.75
saldırma	çıldırma	0.75
saldırmazlık	saldırıcılık	0.75
saldırı	saldırış	0.875
saldırıcılık	salgıncılık	0.75
saldırıcılık	sarıcılık	0.75
saldırıcılık	yaldızcılık	0.75
saldırıcılık	yıldırıcılık	0.8333333333333334
saldırıcılık	çadırcılık	0.75
saleplik	salepçi	0.75
saleplik	salepçilik	0.8
saleplik	seleklik	0.75
salepçilik	şilepçilik	0.8
salgın	salgıncı	0.75
salgın	yalgın	0.8333333333333334
salgın	çalgın	0.8333333333333334
salgıncı	salıntı	0.75
salgıncı	yangıncı	0.75
salgıncı	çalgıcı	0.75
salgıncılık	yangıncılık	0.8181818181818181
salgıncılık	çalgıcılık	0.8181818181818181
saliselik	solistlik	0.7777777777777778
salkım	talkım	0.8333333333333334
sallama	sallanma	0.875
sallama	saplama	0.8571428571428572
sallama	sayılama	0.75
sallama	sağlama	0.8571428571428572
sallanma	sallantı	0.75
sallanma	sallanış	0.75
sallanma	saplama	0.75
sallanma	sağlama	0.75
sallanma	sulanma	0.75
sallanma	sızlanma	0.75
sallanma	yaslanma	0.75
sallanma	yaşlanma	0.75
sallantı	sallanış	0.75
sallantı	salıntı	0.75
sallantı	saplantı	0.875
sallantı	sulantı	0.75
sallantı	çalkantı	0.75
sallanış	saplanış	0.875
sallanış	sağlayış	0.75
sallanış	sonlanış	0.75
salmalık	samanlık	0.75
salmalık	sarmaşık	0.75
salmalık	saymanlık	0.7777777777777778
salmalık	saymazlık	0.7777777777777778
salmalık	saçmalık	0.875
salmalık	susmalık	0.75
salmalık	sıtmalık	0.75
salmalık	yakmalık	0.75
salmalık	yamalık	0.75
salmalık	yarmalık	0.75
salmalık	yatmalık	0.75
saltanat	saltanatçı	0.8
saltçılık	sanatçılık	0.8
saltçılık	sırtçılık	0.7777777777777778
saltçılık	yatçılık	0.7777777777777778
saltçılık	çaltılık	0.7777777777777778
salâhiyet	selahiyet	0.7777777777777778
salıncak	salıncakçı	0.8
salıncak	sancak	0.75
salıncak	tapıncak	0.75
salıncak	yapıncak	0.75
salıntı	saplantı	0.75
salıntı	sarkıntı	0.75
salıntı	sarsıntı	0.75
salıntı	saçıntı	0.8571428571428572
salıpazarı	şalpazarı	0.8
salıverme	sanıverme	0.8888888888888888
samandağ	zamandaş	0.75
samani	şamani	0.8333333333333334
samanlık	sapaklık	0.75
samanlık	saraçlık	0.75
samanlık	sarbanlık	0.7777777777777778
samanlık	saymanlık	0.8888888888888888
samanlık	saymazlık	0.7777777777777778
samanlık	saçmalık	0.75
samanlık	tabanlık	0.75
samanlık	uzmanlık	0.75
samanlık	yabanlık	0.75
samanlık	yamalık	0.75
samanlık	yavanlık	0.75
samanlık	yazmanlık	0.7777777777777778
samanlık	şabanlık	0.75
samanlık	şamanlık	0.875
samanlık	şamdanlık	0.7777777777777778
samanyolu	sıçanyolu	0.7777777777777778
samaryum	solaryum	0.75
samimiyet	tamamiyet	0.7777777777777778
samsun	samsunlu	0.75
sanatkar	sanatkâr	0.875
sanatkar	santiar	0.75
sanatkar	zanaatkar	0.7777777777777778
sanatkâr	zanaatkâr	0.7777777777777778
sanatkârlık	zanaatkarlık	0.75
sanatkârlık	zanaatkârlık	0.8333333333333334
sanatçı	zanaatçı	0.75
sanatçılık	savaşçılık	0.8
sanatçılık	zanaatçılık	0.8181818181818181
sanatçılık	çanakçılık	0.8
sanatçılık	ıslahatçılık	0.75
sanayi	sanayici	0.75
sanayicilik	sandalyecilik	0.7692307692307692
sandal	sandalcı	0.75
sandal	sandalet	0.75
sandal	sandalye	0.75
sandal	skandal	0.8571428571428572
sandal	vandal	0.8333333333333334
sandalcı	sandalet	0.75
sandalcı	sandalye	0.75
sandalcı	sondajcı	0.75
sandalet	sandalye	0.75
sandalgiller	sansargiller	0.8333333333333334
sandalgiller	sazangiller	0.75
sandalgiller	sincapgiller	0.75
sandalye	sandalyeci	0.8
sandalye	sardalya	0.75
sandalye	sardalye	0.875
sandalyeci	sandalyecilik	0.7692307692307692
sandalyeci	sandalyelik	0.8181818181818181
sandalyecilik	sandalyelik	0.8461538461538461
sandviç	sandviççi	0.7777777777777778
sandviççi	sandviççilik	0.75
sandık	sandıklı	0.75
sandık	sandıkçı	0.75
sandık	yandık	0.8333333333333334
sandıklı	sandıkçı	0.875
sandıklı	sarıklı	0.75
sandıkçı	sarıkçı	0.75
sandıkçı	sınıkçı	0.75
sandıkçılık	sınıkçılık	0.8181818181818181
sangılık	sarılık	0.75
sangılık	savcılık	0.75
sangılık	saygınlık	0.7777777777777778
sangılık	sayrılık	0.75
sangılık	sazcılık	0.75
sangılık	sağcılık	0.75
sangılık	tanrılık	0.75
sangılık	yanlılık	0.75
sangılık	çancılık	0.75
sanitasyon	sansasyon	0.8
sansar	sansür	0.8333333333333334
sansargiller	sazangiller	0.75
sansargiller	sincapgiller	0.75
sansargiller	susamgiller	0.75
sansargiller	çınargiller	0.75
sanskrit	sanskritçe	0.8
sansür	sansürcü	0.75
santigram	santigrat	0.8888888888888888
santilitre	santilitrelik	0.7692307692307692
santilitre	santimetre	0.8
santilitrelik	santimetrelik	0.8461538461538461
santimantalite	santimantalizm	0.8571428571428572
santimetre	santimetreküp	0.7692307692307692
santimetre	santimetrelik	0.7692307692307692
santimetrekare	santimetreküp	0.7857142857142857
santimetreküp	santimetrelik	0.7692307692307692
santra	santral	0.8571428571428572
santra	santrhaf	0.75
santral	santralci	0.7777777777777778
santral	santrhaf	0.75
santralci	santralcilik	0.75
santrifüj	santrifüjör	0.8181818181818181
santrozom	sentrozom	0.8888888888888888
santur	santurcu	0.75
santur	santuri	0.8571428571428572
santurcu	santuri	0.75
sanıverme	sönüverme	0.7777777777777778
sapaklık	sapıklık	0.875
sapaklık	saraçlık	0.75
sapaklık	sarsaklık	0.7777777777777778
sapaklık	solaklık	0.75
sapaklık	susaklık	0.75
sapaklık	sıcaklık	0.75
sapaklık	tabaklık	0.75
sapaklık	yapaylık	0.75
sapaklık	yataklık	0.75
sapaklık	çanaklık	0.75
saparna	saparta	0.8571428571428572
saparta	sparta	0.8571428571428572
sapkınlık	sapıklık	0.7777777777777778
sapkınlık	saygınlık	0.7777777777777778
sapkınlık	taşkınlık	0.7777777777777778
sapkınlık	yakınlık	0.7777777777777778
sapkınlık	yatkınlık	0.7777777777777778
sapkınlık	çapkınlık	0.8888888888888888
sapkınlık	şaşkınlık	0.7777777777777778
saplama	saptama	0.8571428571428572
saplama	sayılama	0.75
saplama	sağlama	0.8571428571428572
saplama	tapalama	0.75
saplantı	saplantılı	0.8
saplantı	saplanış	0.75
saplantı	sulantı	0.75
saplantı	toplantı	0.75
saplanış	saptanım	0.75
saplanış	sağlayış	0.75
saplanış	sonlanış	0.75
saptama	saptırma	0.75
saptanım	saptanımcı	0.8
saptanımcı	saptanımcılık	0.7692307692307692
saptanımcı	saptayıcı	0.8
saptanımcılık	satımcılık	0.7692307692307692
saptayıcı	saptırıcı	0.7777777777777778
saptırma	sıktırma	0.75
sapıklık	sarıklı	0.75
sapıklık	sarılık	0.75
sapıklık	satımlık	0.75
sapıklık	sağırlık	0.75
sapıklık	sıklık	0.75
sapıklık	tanıklık	0.75
sapıklık	yanıklık	0.75
sapıklık	çarpıklık	0.7777777777777778
sapıklık	çarıklık	0.75
sapınç	tapınç	0.8333333333333334
saraciye	sarrafiye	0.7777777777777778
saraka	varaka	0.8333333333333334
saraçhane	şaraphane	0.7777777777777778
saraçlık	sarbanlık	0.7777777777777778
saraçlık	sarkaçlı	0.75
saraçlık	sarraflık	0.7777777777777778
saraçlık	sarsaklık	0.7777777777777778
saraçlık	sarılık	0.75
saraçlık	sağaçık	0.75
saraçlık	yararlık	0.75
sarban	sarman	0.8333333333333334
sarbanbaşı	sekbanbaşı	0.8
sarbanlık	sarraflık	0.7777777777777778
sarbanlık	sarsaklık	0.7777777777777778
sarbanlık	sarıbalık	0.7777777777777778
sarbanlık	saymanlık	0.7777777777777778
sarbanlık	tabanlık	0.7777777777777778
sarbanlık	yabanlık	0.7777777777777778
sarbanlık	yarbaylık	0.7777777777777778
sarbanlık	şabanlık	0.7777777777777778
sardalya	sardalye	0.875
sardalya	sardinya	0.75
sardalya	sardunya	0.75
sardinya	sardinyalı	0.8
sardinya	sardunya	0.875
sardinya	vardiya	0.75
sardoğan	sarıoğlan	0.7777777777777778
sardun	sardunya	0.75
sarfiyat	şarkiyat	0.75
sargaç	sarkaç	0.8333333333333334
sargaç	sarmaç	0.8333333333333334
sarkaç	sarkaçlı	0.75
sarkaç	sarmaç	0.8333333333333334
sarkma	sarkıtma	0.75
sarkıntı	sarkıt	0.75
sarkıntı	sarsıntı	0.875
sarkıntı	saçıntı	0.75
sarkıntı	sıkıntı	0.75
sarkıntı	takıntı	0.75
sarkıntı	yakıntı	0.75
sarkıntı	yarıntı	0.75
sarkıntı	çakıntı	0.75
sarkıntı	çarpıntı	0.75
sarkıt	sarkıtma	0.75
sarkıtma	sarsılma	0.75
sarkıtma	çarpıtma	0.75
sarman	sarmaç	0.8333333333333334
sarman	sayman	0.8333333333333334
sarmaşık	saçmalık	0.75
sarmaşık	yaraşık	0.75
sarmaşık	yarmalık	0.75
sarmısak	sarımsak	0.75
sarraflık	sarsaklık	0.7777777777777778
sarsaklık	susaklık	0.7777777777777778
sarsılma	sarsım	0.75
sarsılma	sasıma	0.75
sarsılma	sayılma	0.75
sarsılma	yarılma	0.75
sarsılma	çarpılma	0.75
sarsıntı	saçıntı	0.75
sarsıntı	yarıntı	0.75
sarsıntı	çarpıntı	0.75
sarıağı	sarıağız	0.875
sarıağı	sarıçalı	0.75
sarıağız	sarıkız	0.75
sarıbalık	sarıcalık	0.8888888888888888
sarıbalık	sarıcılık	0.7777777777777778
sarıbalık	sarılık	0.7777777777777778
sarıbalık	sarıçalı	0.7777777777777778
sarıca	sarıcı	0.8333333333333334
sarıcakaya	sarıkaya	0.8
sarıcalık	sarıcık	0.7777777777777778
sarıcalık	sarıcılık	0.8888888888888888
sarıcalık	sarılık	0.7777777777777778
sarıcalık	sarıçalı	0.7777777777777778
sarıcalık	satıcılık	0.7777777777777778
sarıcalık	yarıcılık	0.7777777777777778
sarıcı	sarıcık	0.8571428571428572
sarıcı	satıcı	0.8333333333333334
sarıcı	sayıcı	0.8333333333333334
sarıcı	sağıcı	0.8333333333333334
sarıcı	yarıcı	0.8333333333333334
sarıcık	sarıcılık	0.7777777777777778
sarıcık	sarılık	0.8571428571428572
sarıcık	sayrılık	0.75
sarıcılık	sarılık	0.7777777777777778
sarıcılık	sarışınlık	0.8
sarıcılık	satıcılık	0.8888888888888888
sarıcılık	satımcılık	0.8
sarıcılık	savcılık	0.7777777777777778
sarıcılık	sayacılık	0.7777777777777778
sarıcılık	sazcılık	0.7777777777777778
sarıcılık	sağcılık	0.7777777777777778
sarıcılık	seracılık	0.7777777777777778
sarıcılık	sıracılık	0.7777777777777778
sarıcılık	tanrıcılık	0.8
sarıcılık	tartıcılık	0.8
sarıcılık	tarımcılık	0.8
sarıcılık	yakıcılık	0.7777777777777778
sarıcılık	yapıcılık	0.7777777777777778
sarıcılık	yargıcılık	0.8
sarıcılık	yarıcılık	0.8888888888888888
sarıcılık	yazıcılık	0.7777777777777778
sarıcılık	çarpıcılık	0.8
sarıcılık	çatıcılık	0.7777777777777778
sarıcılık	şarkıcılık	0.8
sarıgöl	sarıgöz	0.8571428571428572
sarıkanat	sarıkaya	0.7777777777777778
sarıklı	sarıkçı	0.8571428571428572
sarıklı	sarıçalı	0.75
sarıklı	çarıklık	0.75
sarıkçı	sırıkçı	0.8571428571428572
sarıkçı	çarıkçı	0.8571428571428572
sarılık	satımlık	0.75
sarılık	savcılık	0.75
sarılık	sayrılık	0.875
sarılık	sazcılık	0.75
sarılık	sağcılık	0.75
sarılık	sağırlık	0.75
sarılık	tanrılık	0.75
sarılık	uçarılık	0.75
sarılık	yarımlık	0.75
sarılık	yarışlık	0.75
sarılık	çarıklık	0.75
sarılık	çağrılık	0.75
sarıçalı	sarıçam	0.75
satanizm	şamanizm	0.75
sataşma	savaşma	0.8571428571428572
satranç	satranççı	0.7777777777777778
satıcı	satımcı	0.8571428571428572
satıcı	sayıcı	0.8333333333333334
satıcı	sağıcı	0.8333333333333334
satıcı	çatıcı	0.8333333333333334
satıcı	ıslatıcı	0.75
satıcılık	satımcılık	0.9
satıcılık	satımlık	0.7777777777777778
satıcılık	savcılık	0.7777777777777778
satıcılık	sayacılık	0.7777777777777778
satıcılık	sazcılık	0.7777777777777778
satıcılık	sağcılık	0.7777777777777778
satıcılık	tartıcılık	0.8
satıcılık	tatlıcılık	0.8
satıcılık	yakıcılık	0.7777777777777778
satıcılık	yapıcılık	0.7777777777777778
satıcılık	yarıcılık	0.7777777777777778
satıcılık	yazıcılık	0.7777777777777778
satıcılık	çatıcılık	0.8888888888888888
satımcı	satımlık	0.75
satımcılık	satımlık	0.8
satımcılık	tarımcılık	0.8
satımcılık	yapımcılık	0.8
satımcılık	yaratımcılık	0.75
satımcılık	yayımcılık	0.8
satımcılık	yazımcılık	0.8
satımcılık	çatıcılık	0.8
satımcılık	çatışmacılık	0.75
satımlık	sağırlık	0.75
satımlık	tanımlık	0.75
satımlık	yarımlık	0.75
savacı	savmacı	0.8571428571428572
savacı	sayacı	0.8333333333333334
savacı	sıvacı	0.8333333333333334
savaşma	savuşma	0.8571428571428572
savaşım	savaşımcı	0.7777777777777778
savcılık	savmacılık	0.8
savcılık	sayacılık	0.7777777777777778
savcılık	sayrılık	0.75
savcılık	sazcılık	0.875
savcılık	sağcılık	0.875
savcılık	sıvacılık	0.7777777777777778
savcılık	yağcılık	0.75
savcılık	zağcılık	0.75
savcılık	çancılık	0.75
savcılık	çaycılık	0.75
savmacı	saçmacı	0.8571428571428572
savmacılık	sayacılık	0.8
savmacılık	sıvacılık	0.8
savmacılık	yamacılık	0.8
savmacılık	yaymacılık	0.8
savmacılık	yazmacılık	0.8
savmacılık	yağmacılık	0.8
savmacılık	çatmacılık	0.8
savruntu	savunu	0.75
savsaklama	yasaklama	0.8
savunma	savurma	0.8571428571428572
savunma	savuşma	0.8571428571428572
savunu	savunucu	0.75
savunucu	sunucu	0.75
savunuculuk	sunuculuk	0.8181818181818181
savurganlık	soğurganlık	0.8181818181818181
savurma	savuşma	0.8571428571428572
sayacı	sayıcı	0.8333333333333334
sayacılık	sayrılık	0.7777777777777778
sayacılık	sazcılık	0.7777777777777778
sayacılık	sağcılık	0.7777777777777778
sayacılık	seracılık	0.7777777777777778
sayacılık	sobacılık	0.7777777777777778
sayacılık	stoacılık	0.7777777777777778
sayacılık	sıracılık	0.7777777777777778
sayacılık	sıvacılık	0.7777777777777778
sayacılık	takacılık	0.7777777777777778
sayacılık	yamacılık	0.7777777777777778
sayacılık	yaylacılık	0.8
sayacılık	yaymacılık	0.8
sayacılık	çapacılık	0.7777777777777778
sayacılık	çaycılık	0.7777777777777778
sayacılık	şakacılık	0.7777777777777778
saydamlık	saydamsızlık	0.75
saydamlık	saymanlık	0.7777777777777778
saydamlık	saymazlık	0.7777777777777778
saydamlık	sağlamlık	0.7777777777777778
saydamlık	soydaşlık	0.7777777777777778
saydamlık	çaydanlık	0.7777777777777778
saydamsızlık	saygısızlık	0.75
saydamsızlık	saymamazlık	0.75
sayfiye	seyfiye	0.8571428571428572
saygınlık	saymanlık	0.7777777777777778
saygınlık	sayrılık	0.7777777777777778
saygınlık	yaygınlık	0.8888888888888888
saygısızlık	sağlıksızlık	0.75
saymamazlık	saymazlık	0.8181818181818181
saymamazlık	takmamazlık	0.8181818181818181
saymamazlık	tanımamazlık	0.75
sayman	sayvan	0.8333333333333334
saymanlık	saymazlık	0.8888888888888888
saymanlık	saçmalık	0.7777777777777778
saymanlık	seyranlık	0.7777777777777778
saymanlık	yazmanlık	0.7777777777777778
saymanlık	çaydanlık	0.7777777777777778
saymanlık	şamanlık	0.7777777777777778
saymazlık	saçmalık	0.7777777777777778
saymazlık	takmazlık	0.7777777777777778
saymazlık	uymazlık	0.7777777777777778
sayrılık	sazcılık	0.75
sayrılık	sağcılık	0.75
sayrılık	tanrılık	0.75
sayrılık	çaycılık	0.75
sayrılık	çağrılık	0.75
sayvan	tayvan	0.8333333333333334
sayıcı	sağıcı	0.8333333333333334
sayılama	sayılma	0.875
sayılama	sayımlama	0.8888888888888888
sayılama	sayışma	0.75
sayılama	sağlama	0.75
sayılama	sıkılama	0.75
sayılama	tanılama	0.75
sayılama	yayılma	0.75
sayılama	yayımlama	0.7777777777777778
sayılma	sayımlama	0.7777777777777778
sayılma	sayışma	0.8571428571428572
sayılma	yayılma	0.8571428571428572
sayımlama	sayımlamacı	0.8181818181818181
sayımlama	tanımlama	0.7777777777777778
sayımlama	tasımlama	0.7777777777777778
sayımlama	yadımlama	0.7777777777777778
sayımlama	yayımlama	0.8888888888888888
sayımlama	yayımlanma	0.8
sayımlama	çalımlama	0.7777777777777778
sazangiller	sıçangiller	0.8181818181818181
sazangiller	tavşangiller	0.75
sazcılık	sazlık	0.75
sazcılık	sağcılık	0.875
sazcılık	yazıcılık	0.7777777777777778
sazcılık	yağcılık	0.75
sazcılık	zağcılık	0.75
sazcılık	çancılık	0.75
sazcılık	çaycılık	0.75
sazkar	sazkâr	0.8333333333333334
sazlık	sağlık	0.8333333333333334
sazlık	yazlık	0.8333333333333334
saçkıran	taşkıran	0.75
saçmacı	saçmalık	0.75
saçmalama	saçmalaşma	0.9
saçmalık	susmalık	0.75
saçmalık	sıtmalık	0.75
saçmalık	yakmalık	0.75
saçmalık	yamalık	0.75
saçmalık	yarmalık	0.75
saçmalık	yatmalık	0.75
saçmalık	çaçalık	0.75
sağaltma	sağaltım	0.75
sağaltma	sağlama	0.75
sağaltma	yoğaltma	0.75
sağaltma	çoğaltma	0.75
sağaltıcı	sağaltım	0.7777777777777778
sağaltıcı	yoğaltıcı	0.7777777777777778
sağaltıcı	çoğaltıcı	0.7777777777777778
sağaltım	yoğaltım	0.75
sağaltım	çoğaltım	0.75
sağanak	sağanlar	0.75
sağanak	sağnak	0.8571428571428572
sağcılık	sağdıçlık	0.7777777777777778
sağcılık	sağlık	0.75
sağcılık	sağırlık	0.75
sağcılık	yağcılık	0.875
sağcılık	yağılık	0.75
sağcılık	zağcılık	0.875
sağcılık	çancılık	0.75
sağcılık	çaycılık	0.75
sağcılık	çağcıllık	0.7777777777777778
sağcılık	çağrılık	0.75
sağdıçlık	sağırlık	0.7777777777777778
sağistem	sistem	0.75
sağlama	sağlamcı	0.75
sağlama	yağlama	0.8571428571428572
