w1	w2	editsim	isrelated
sakalık	sakatlık	0.875	1.0
sakalık	saklık	0.8571428571428572	1.0
sakalık	saksılık	0.75	1.0
sakalık	salaklık	0.75	1.0
sakalık	sapaklık	0.75	1.0
sakalık	saraçlık	0.75	1.0
sakalık	saçmalık	0.75	1.0
sakalık	sıskalık	0.75	1.0
sakalık	yakalık	0.8571428571428572	1.0
sakalık	şapkalık	0.75	1.0
sakarimetre	sakarimetri	0.9090909090909091	1.0
sakarimetre	sakkarometre	0.8333333333333334	1.0
sakarlık	sakatlık	0.875	1.0
sakarlık	saklık	0.75	1.0
sakarlık	saksılık	0.75	1.0
sakarlık	salaklık	0.75	1.0
sakarlık	sapaklık	0.75	1.0
sakarlık	saraçlık	0.75	1.0
sakarlık	sağırlık	0.75	1.0
sakarlık	yakalık	0.75	1.0
sakarlık	yararlık	0.75	1.0
sakarlık	yazarlık	0.75	1.0
sakarlık	yaşarlık	0.75	1.0
sakarlık	zağarlık	0.75	1.0
sakarya	sakaryalı	0.7777777777777778	1.0
sakatat	sakatatçı	0.7777777777777778	1.0
sakatatçı	sakatatçılık	0.75	1.0
sakatatçı	sakatçı	0.7777777777777778	1.0
sakatatçılık	sanatçılık	0.75	1.0
sakatatçılık	zanaatçılık	0.75	1.0
sakatlık	sakatçı	0.75	1.0
sakatlık	saklık	0.75	1.0
sakatlık	saksılık	0.75	1.0
sakatlık	salaklık	0.75	1.0
sakatlık	salatalık	0.7777777777777778	1.0
sakatlık	sapaklık	0.75	1.0
sakatlık	saraçlık	0.75	1.0
sakatlık	yakalık	0.75	1.0
sakatçı	sanatçı	0.8571428571428572	1.0
sakinlik	sekilik	0.75	1.0
sakinlik	sekizlik	0.75	1.0
sakinlik	serinlik	0.75	1.0
sakinlik	seçkinlik	0.7777777777777778	1.0
sakinlik	sinlik	0.75	1.0
sakinlik	sâkinlik	0.875	1.0
sakinlik	şakilik	0.75	1.0
saklama	saklambaç	0.7777777777777778	1.0
saklama	sallama	0.8571428571428572	1.0
saklama	sallanma	0.75	1.0
saklama	saplama	0.8571428571428572	1.0
saklama	sayılama	0.75	1.0
saklama	sağlama	0.8571428571428572	1.0
saklama	sıkılama	0.75	1.0
saklama	yakalama	0.75	1.0
saklama	yaklaşma	0.75	1.0
saklama	yasaklama	0.7777777777777778	1.0
saklantı	sakıntı	0.75	1.0
saklantı	sallantı	0.875	1.0
saklantı	salıntı	0.75	1.0
saklantı	saplantı	0.875	1.0
saklık	saksılık	0.75	1.0
saklık	salaklık	0.75	1.0
saklık	sapaklık	0.75	1.0
saklık	sapıklık	0.75	1.0
saklık	sazlık	0.8333333333333334	1.0
saklık	sağlık	0.8333333333333334	1.0
saklık	solaklık	0.75	1.0
saklık	susaklık	0.75	1.0
saklık	sıcaklık	0.75	1.0
saklık	sıklık	0.8333333333333334	1.0
saksafon	saksafoncu	0.8	1.0
saksafon	saksofon	0.875	1.0
saksafoncu	saksafonculuk	0.7692307692307692	1.0
saksılık	savcılık	0.75	1.0
saksılık	sağcılık	0.75	1.0
saksılık	sıkılık	0.75	1.0
sakınca	sakınma	0.8571428571428572	1.0
sakınganlık	saldırganlık	0.75	1.0
sakınganlık	sıkılganlık	0.8181818181818181	1.0
sakınganlık	takılganlık	0.8181818181818181	1.0
sakınma	sarkıtma	0.75	1.0
sakınma	yakınma	0.8571428571428572	1.0
sakıntı	sakırtı	0.8571428571428572	1.0
sakıntı	salıntı	0.8571428571428572	1.0
sakıntı	sarkıntı	0.875	1.0
sakıntı	sarsıntı	0.75	1.0
sakıntı	saçıntı	0.8571428571428572	1.0
sakıntı	sıkıntı	0.8571428571428572	1.0
sakıntı	takıntı	0.8571428571428572	1.0
sakıntı	yakıntı	0.8571428571428572	1.0
sakıntı	çakıntı	0.8571428571428572	1.0
sakınım	salınım	0.8571428571428572	1.0
sakırtı	sarkıntı	0.75	1.0
sakırtı	takırtı	0.8571428571428572	1.0
sakırtı	şakırtı	0.8571428571428572	1.0
sakızcılık	sarıcılık	0.8	1.0
sakızcılık	satıcılık	0.8	1.0
sakızcılık	satımcılık	0.8	1.0
sakızcılık	sazcılık	0.8	1.0
sakızcılık	yakıcılık	0.8	1.0
sakızcılık	çakırcılık	0.8	1.0
salacak	salıncak	0.75	1.0
salacak	çalacak	0.8571428571428572	1.0
salahiyet	salâhiyet	0.8888888888888888	1.0
salahiyet	selahiyet	0.8888888888888888	1.0
salaklık	salatalık	0.7777777777777778	1.0
salaklık	salcılık	0.75	1.0
salaklık	salmalık	0.75	1.0
salaklık	sapaklık	0.875	1.0
salaklık	sapıklık	0.75	1.0
salaklık	saraçlık	0.75	1.0
salaklık	sarsaklık	0.7777777777777778	1.0
salaklık	sağlamlık	0.7777777777777778	1.0
salaklık	selamlık	0.75	1.0
salaklık	silahlık	0.75	1.0
salaklık	slavlık	0.75	1.0
salaklık	solaklık	0.875	1.0
salaklık	susaklık	0.75	1.0
salaklık	sıcaklık	0.75	1.0
salaklık	tabaklık	0.75	1.0
salaklık	talazlık	0.75	1.0
salaklık	yalakalık	0.7777777777777778	1.0
salaklık	yaltaklık	0.7777777777777778	1.0
salaklık	yataklık	0.75	1.0
salaklık	çanaklık	0.75	1.0
salaklık	çatlaklık	0.7777777777777778	1.0
salaklık	çaylaklık	0.7777777777777778	1.0
salaklık	çolaklık	0.75	1.0
salamura	salamuracı	0.8	1.0
salamura	salapurya	0.7777777777777778	1.0
salamuracı	salamuracılık	0.7692307692307692	1.0
salatalık	salmalık	0.7777777777777778	1.0
salatalık	yalakalık	0.7777777777777778	1.0
salavat	saltanat	0.75	1.0
salavat	salâvat	0.8571428571428572	1.0
salavat	taklavat	0.75	1.0
salcılık	salmalık	0.75	1.0
salcılık	saltçılık	0.7777777777777778	1.0
salcılık	sangılık	0.75	1.0
salcılık	sarıcılık	0.7777777777777778	1.0
salcılık	sarılık	0.75	1.0
salcılık	satıcılık	0.7777777777777778	1.0
salcılık	savcılık	0.875	1.0
salcılık	sayacılık	0.7777777777777778	1.0
salcılık	sayrılık	0.75	1.0
salcılık	sazcılık	0.875	1.0
salcılık	sağcılık	0.875	1.0
salcılık	yağcılık	0.75	1.0
salcılık	zağcılık	0.75	1.0
salcılık	çancılık	0.75	1.0
salcılık	çaycılık	0.75	1.0
saldırganlık	saldırmazlık	0.8333333333333334	1.0
saldırganlık	saldırıcılık	0.75	1.0
saldırganlık	savurganlık	0.75	1.0
saldırma	saldırı	0.75	1.0
saldırma	saldırış	0.75	1.0
saldırma	saptırma	0.75	1.0
saldırma	yıldırma	0.75	1.0
saldırma	çıldırma	0.75	1.0
saldırmazlık	saldırıcılık	0.75	1.0
saldırı	saldırış	0.875	1.0
saldırıcılık	salgıncılık	0.75	1.0
saldırıcılık	sarıcılık	0.75	1.0
saldırıcılık	yaldızcılık	0.75	1.0
saldırıcılık	yıldırıcılık	0.8333333333333334	1.0
saldırıcılık	çadırcılık	0.75	1.0
saleplik	salepçi	0.75	1.0
saleplik	salepçilik	0.8	1.0
saleplik	seleklik	0.75	1.0
salepçilik	şilepçilik	0.8	1.0
salgın	salgıncı	0.75	1.0
salgın	yalgın	0.8333333333333334	1.0
salgın	çalgın	0.8333333333333334	1.0
salgıncı	salıntı	0.75	1.0
salgıncı	yangıncı	0.75	1.0
salgıncı	çalgıcı	0.75	1.0
salgıncılık	yangıncılık	0.8181818181818181	1.0
salgıncılık	çalgıcılık	0.8181818181818181	1.0
saliselik	solistlik	0.7777777777777778	1.0
salkım	talkım	0.8333333333333334	1.0
sallama	sallanma	0.875	1.0
sallama	saplama	0.8571428571428572	1.0
sallama	sayılama	0.75	1.0
sallama	sağlama	0.8571428571428572	1.0
sallanma	sallantı	0.75	1.0
sallanma	sallanış	0.75	1.0
sallanma	saplama	0.75	1.0
sallanma	sağlama	0.75	1.0
sallanma	sulanma	0.75	1.0
sallanma	sızlanma	0.75	1.0
sallanma	yaslanma	0.75	1.0
sallanma	yaşlanma	0.75	1.0
sallantı	sallanış	0.75	1.0
sallantı	salıntı	0.75	1.0
sallantı	saplantı	0.875	1.0
sallantı	sulantı	0.75	1.0
sallantı	çalkantı	0.75	1.0
sallanış	saplanış	0.875	1.0
sallanış	sağlayış	0.75	1.0
sallanış	sonlanış	0.75	1.0
salmalık	samanlık	0.75	1.0
salmalık	sarmaşık	0.75	1.0
salmalık	saçmalık	0.875	1.0
salmalık	susmalık	0.75	1.0
salmalık	sıtmalık	0.75	1.0
salmalık	yakmalık	0.75	1.0
salmalık	yamalık	0.75	1.0
salmalık	yarmalık	0.75	1.0
salmalık	yatmalık	0.75	1.0
saltanat	saltanatçı	0.8	1.0
saltçılık	sanatçılık	0.8	1.0
saltçılık	yatçılık	0.7777777777777778	1.0
salâhiyet	selahiyet	0.7777777777777778	1.0
salıncak	salıncakçı	0.8	1.0
salıncak	sancak	0.75	1.0
salıncak	yapıncak	0.75	1.0
salıntı	saplantı	0.75	1.0
salıntı	sarkıntı	0.75	1.0
salıntı	sarsıntı	0.75	1.0
salıntı	saçıntı	0.8571428571428572	1.0
salıpazarı	şalpazarı	0.8	1.0
salıverme	sanıverme	0.8888888888888888	1.0
samandağ	zamandaş	0.75	1.0
samani	şamani	0.8333333333333334	1.0
samanlık	saçmalık	0.75	1.0
samanlık	tabanlık	0.75	1.0
samanlık	yabanlık	0.75	1.0
samanlık	yamalık	0.75	1.0
samanlık	şamanlık	0.875	1.0
samanlık	şamdanlık	0.7777777777777778	1.0
samanyolu	sıçanyolu	0.7777777777777778	1.0
samaryum	solaryum	0.75	1.0
samimiyet	tamamiyet	0.7777777777777778	1.0
samsun	samsunlu	0.75	1.0
sanatkar	sanatkâr	0.875	1.0
sanatkar	santiar	0.75	1.0
sanatkar	zanaatkar	0.7777777777777778	1.0
sanatkâr	zanaatkâr	0.7777777777777778	1.0
sanatkârlık	zanaatkarlık	0.75	1.0
sanatkârlık	zanaatkârlık	0.8333333333333334	1.0
sanatçı	zanaatçı	0.75	1.0
sanatçılık	savaşçılık	0.8	1.0
sanatçılık	zanaatçılık	0.8181818181818181	1.0
sanatçılık	çanakçılık	0.8	1.0
sanatçılık	ıslahatçılık	0.75	1.0
sanayi	sanayici	0.75	1.0
sanayicilik	sandalyecilik	0.7692307692307692	1.0
sandal	sandalcı	0.75	1.0
sandal	sandalet	0.75	1.0
sandal	sandalye	0.75	1.0
sandal	vandal	0.8333333333333334	1.0
sandalcı	sandalet	0.75	1.0
sandalcı	sandalye	0.75	1.0
sandalcı	sondajcı	0.75	1.0
sandalet	sandalye	0.75	1.0
sandalgiller	sansargiller	0.8333333333333334	1.0
sandalgiller	sincapgiller	0.75	1.0
sandalye	sandalyeci	0.8	1.0
sandalyeci	sandalyecilik	0.7692307692307692	1.0
sandalyeci	sandalyelik	0.8181818181818181	1.0
sandalyecilik	sandalyelik	0.8461538461538461	1.0
sandviç	sandviççi	0.7777777777777778	1.0
sandviççi	sandviççilik	0.75	1.0
sandık	sandıklı	0.75	1.0
sandık	sandıkçı	0.75	1.0
sandık	yandık	0.8333333333333334	1.0
sandıklı	sandıkçı	0.875	1.0
sandıklı	sarıklı	0.75	1.0
sandıkçı	sarıkçı	0.75	1.0
sandıkçı	sınıkçı	0.75	1.0
sandıkçılık	sınıkçılık	0.8181818181818181	1.0
sangılık	sarılık	0.75	1.0
sangılık	savcılık	0.75	1.0
sangılık	saygınlık	0.7777777777777778	1.0
sangılık	sayrılık	0.75	1.0
sangılık	sazcılık	0.75	1.0
sangılık	sağcılık	0.75	1.0
sangılık	tanrılık	0.75	1.0
sangılık	yanlılık	0.75	1.0
sangılık	çancılık	0.75	1.0
sanitasyon	sansasyon	0.8	1.0
sansar	sansür	0.8333333333333334	1.0
sansargiller	sincapgiller	0.75	1.0
sansargiller	susamgiller	0.75	1.0
sanskrit	sanskritçe	0.8	1.0
sansür	sansürcü	0.75	1.0
santigram	santigrat	0.8888888888888888	1.0
santilitre	santilitrelik	0.7692307692307692	1.0
santilitre	santimetre	0.8	1.0
santilitrelik	santimetrelik	0.8461538461538461	1.0
santimantalite	santimantalizm	0.8571428571428572	1.0
santimetre	santimetreküp	0.7692307692307692	1.0
santimetre	santimetrelik	0.7692307692307692	1.0
santimetrekare	santimetreküp	0.7857142857142857	1.0
santimetreküp	santimetrelik	0.7692307692307692	1.0
santra	santral	0.8571428571428572	1.0
santra	santrhaf	0.75	1.0
santral	santralci	0.7777777777777778	1.0
santral	santrhaf	0.75	1.0
santralci	santralcilik	0.75	1.0
santrifüj	santrifüjör	0.8181818181818181	1.0
santrozom	sentrozom	0.8888888888888888	1.0
santur	santurcu	0.75	1.0
santur	santuri	0.8571428571428572	1.0
santurcu	santuri	0.75	1.0
sanıverme	sönüverme	0.7777777777777778	1.0
sapaklık	sapıklık	0.875	1.0
sapaklık	saraçlık	0.75	1.0
sapaklık	sarsaklık	0.7777777777777778	1.0
sapaklık	solaklık	0.75	1.0
sapaklık	susaklık	0.75	1.0
sapaklık	sıcaklık	0.75	1.0
sapaklık	tabaklık	0.75	1.0
sapaklık	yapaylık	0.75	1.0
sapaklık	yataklık	0.75	1.0
sapaklık	çanaklık	0.75	1.0
saparna	saparta	0.8571428571428572	1.0
saparta	sparta	0.8571428571428572	1.0
sapkınlık	sapıklık	0.7777777777777778	1.0
sapkınlık	saygınlık	0.7777777777777778	1.0
sapkınlık	taşkınlık	0.7777777777777778	1.0
sapkınlık	yakınlık	0.7777777777777778	1.0
sapkınlık	yatkınlık	0.7777777777777778	1.0
sapkınlık	çapkınlık	0.8888888888888888	1.0
sapkınlık	şaşkınlık	0.7777777777777778	1.0
saplama	saptama	0.8571428571428572	1.0
saplama	sayılama	0.75	1.0
saplama	sağlama	0.8571428571428572	1.0
saplama	tapalama	0.75	1.0
saplantı	saplantılı	0.8	1.0
saplantı	saplanış	0.75	1.0
saplantı	sulantı	0.75	1.0
saplantı	toplantı	0.75	1.0
saplanış	saptanım	0.75	1.0
saplanış	sağlayış	0.75	1.0
saplanış	sonlanış	0.75	1.0
saptama	saptırma	0.75	1.0
saptanım	saptanımcı	0.8	1.0
saptanımcı	saptanımcılık	0.7692307692307692	1.0
saptanımcı	saptayıcı	0.8	1.0
saptanımcılık	satımcılık	0.7692307692307692	1.0
saptayıcı	saptırıcı	0.7777777777777778	1.0
saptırma	sıktırma	0.75	1.0
sapıklık	sarıklı	0.75	1.0
sapıklık	sağırlık	0.75	1.0
sapıklık	sıklık	0.75	1.0
sapıklık	yanıklık	0.75	1.0
sapıklık	çarpıklık	0.7777777777777778	1.0
sapıklık	çarıklık	0.75	1.0
sapınç	tapınç	0.8333333333333334	1.0
saraciye	sarrafiye	0.7777777777777778	1.0
saraka	varaka	0.8333333333333334	1.0
saraçhane	şaraphane	0.7777777777777778	1.0
saraçlık	sarbanlık	0.7777777777777778	1.0
saraçlık	sarkaçlı	0.75	1.0
saraçlık	sarraflık	0.7777777777777778	1.0
saraçlık	sarsaklık	0.7777777777777778	1.0
saraçlık	sarılık	0.75	1.0
saraçlık	yararlık	0.75	1.0
sarban	sarman	0.8333333333333334	1.0
sarbanbaşı	sekbanbaşı	0.8	1.0
sarbanlık	sarraflık	0.7777777777777778	1.0
sarbanlık	sarsaklık	0.7777777777777778	1.0
sarbanlık	saymanlık	0.7777777777777778	1.0
sarbanlık	tabanlık	0.7777777777777778	1.0
sarbanlık	yabanlık	0.7777777777777778	1.0
sarbanlık	yarbaylık	0.7777777777777778	1.0
sarbanlık	şabanlık	0.7777777777777778	1.0
sardalya	sardalye	0.875	1.0
sardalya	sardinya	0.75	1.0
sardinya	sardinyalı	0.8	1.0
sardinya	sardunya	0.875	1.0
sardinya	vardiya	0.75	1.0
sardun	sardunya	0.75	1.0
sarfiyat	şarkiyat	0.75	1.0
sargaç	sarkaç	0.8333333333333334	1.0
sargaç	sarmaç	0.8333333333333334	1.0
sarkaç	sarkaçlı	0.75	1.0
sarkaç	sarmaç	0.8333333333333334	1.0
sarkma	sarkıtma	0.75	1.0
sarkıntı	sarkıt	0.75	1.0
sarkıntı	sarsıntı	0.875	1.0
sarkıntı	saçıntı	0.75	1.0
sarkıntı	sıkıntı	0.75	1.0
sarkıntı	takıntı	0.75	1.0
sarkıntı	yakıntı	0.75	1.0
sarkıntı	yarıntı	0.75	1.0
sarkıntı	çakıntı	0.75	1.0
sarkıntı	çarpıntı	0.75	1.0
sarkıt	sarkıtma	0.75	1.0
sarkıtma	sarsılma	0.75	1.0
sarman	sarmaç	0.8333333333333334	1.0
sarman	sayman	0.8333333333333334	1.0
sarmaşık	saçmalık	0.75	1.0
sarmaşık	yaraşık	0.75	1.0
sarmaşık	yarmalık	0.75	1.0
sarmısak	sarımsak	0.75	1.0
sarraflık	sarsaklık	0.7777777777777778	1.0
sarsaklık	susaklık	0.7777777777777778	1.0
sarsılma	sarsım	0.75	1.0
sarsılma	sasıma	0.75	1.0
sarsılma	sayılma	0.75	1.0
sarsılma	yarılma	0.75	1.0
sarsılma	çarpılma	0.75	1.0
sarsıntı	saçıntı	0.75	1.0
sarsıntı	yarıntı	0.75	1.0
sarsıntı	çarpıntı	0.75	1.0
sarıağı	sarıağız	0.875	1.0
sarıağı	sarıçalı	0.75	1.0
sarıağız	sarıkız	0.75	1.0
sarıbalık	sarıcalık	0.8888888888888888	1.0
sarıbalık	sarıcılık	0.7777777777777778	1.0
sarıbalık	sarılık	0.7777777777777778	1.0
sarıbalık	sarıçalı	0.7777777777777778	1.0
sarıca	sarıcı	0.8333333333333334	1.0
sarıcakaya	sarıkaya	0.8	1.0
sarıcalık	sarıcık	0.7777777777777778	1.0
sarıcalık	sarıcılık	0.8888888888888888	1.0
sarıcalık	sarılık	0.7777777777777778	1.0
sarıcalık	sarıçalı	0.7777777777777778	1.0
sarıcı	sarıcık	0.8571428571428572	1.0
sarıcı	satıcı	0.8333333333333334	1.0
sarıcı	sayıcı	0.8333333333333334	1.0
sarıcı	sağıcı	0.8333333333333334	1.0
sarıcı	yarıcı	0.8333333333333334	1.0
sarıcık	sarıcılık	0.7777777777777778	1.0
sarıcık	sarılık	0.8571428571428572	1.0
sarıcık	sayrılık	0.75	1.0
sarıcılık	sarılık	0.7777777777777778	1.0
sarıcılık	sarışınlık	0.8	1.0
sarıcılık	satıcılık	0.8888888888888888	1.0
sarıcılık	satımcılık	0.8	1.0
sarıcılık	savcılık	0.7777777777777778	1.0
sarıcılık	sayacılık	0.7777777777777778	1.0
sarıcılık	sazcılık	0.7777777777777778	1.0
sarıcılık	sağcılık	0.7777777777777778	1.0
sarıcılık	seracılık	0.7777777777777778	1.0
sarıcılık	sıracılık	0.7777777777777778	1.0
sarıcılık	tanrıcılık	0.8	1.0
sarıcılık	tartıcılık	0.8	1.0
sarıcılık	tarımcılık	0.8	1.0
sarıcılık	yakıcılık	0.7777777777777778	1.0
sarıcılık	yapıcılık	0.7777777777777778	1.0
sarıcılık	yargıcılık	0.8	1.0
sarıcılık	yarıcılık	0.8888888888888888	1.0
sarıcılık	yazıcılık	0.7777777777777778	1.0
sarıcılık	çarpıcılık	0.8	1.0
sarıcılık	çatıcılık	0.7777777777777778	1.0
sarıcılık	şarkıcılık	0.8	1.0
sarıkanat	sarıkaya	0.7777777777777778	1.0
sarıklı	sarıkçı	0.8571428571428572	1.0
sarıklı	sarıçalı	0.75	1.0
sarıklı	çarıklık	0.75	1.0
sarıkçı	sırıkçı	0.8571428571428572	1.0
sarıkçı	çarıkçı	0.8571428571428572	1.0
sarılık	satımlık	0.75	1.0
sarılık	savcılık	0.75	1.0
sarılık	sayrılık	0.875	1.0
sarılık	sazcılık	0.75	1.0
sarılık	sağcılık	0.75	1.0
sarılık	sağırlık	0.75	1.0
sarılık	tanrılık	0.75	1.0
sarılık	uçarılık	0.75	1.0
sarılık	yarımlık	0.75	1.0
sarılık	çarıklık	0.75	1.0
sarılık	çağrılık	0.75	1.0
sarıçalı	sarıçam	0.75	1.0
satanizm	şamanizm	0.75	1.0
sataşma	savaşma	0.8571428571428572	1.0
satranç	satranççı	0.7777777777777778	1.0
satıcı	satımcı	0.8571428571428572	1.0
satıcı	sayıcı	0.8333333333333334	1.0
satıcı	sağıcı	0.8333333333333334	1.0
satıcı	çatıcı	0.8333333333333334	1.0
satıcı	ıslatıcı	0.75	1.0
satıcılık	satımcılık	0.9	1.0
satıcılık	satımlık	0.7777777777777778	1.0
satıcılık	savcılık	0.7777777777777778	1.0
satıcılık	sayacılık	0.7777777777777778	1.0
satıcılık	sazcılık	0.7777777777777778	1.0
satıcılık	sağcılık	0.7777777777777778	1.0
satıcılık	tartıcılık	0.8	1.0
satıcılık	tatlıcılık	0.8	1.0
satıcılık	yakıcılık	0.7777777777777778	1.0
satıcılık	yapıcılık	0.7777777777777778	1.0
satıcılık	yarıcılık	0.7777777777777778	1.0
satıcılık	yazıcılık	0.7777777777777778	1.0
satıcılık	çatıcılık	0.8888888888888888	1.0
satımcı	satımlık	0.75	1.0
satımcılık	satımlık	0.8	1.0
satımcılık	tarımcılık	0.8	1.0
satımcılık	yapımcılık	0.8	1.0
satımcılık	yaratımcılık	0.75	1.0
satımcılık	yayımcılık	0.8	1.0
satımcılık	yazımcılık	0.8	1.0
satımcılık	çatıcılık	0.8	1.0
satımcılık	çatışmacılık	0.75	1.0
satımlık	sağırlık	0.75	1.0
satımlık	tanımlık	0.75	1.0
satımlık	yarımlık	0.75	1.0
savacı	savmacı	0.8571428571428572	1.0
savacı	sayacı	0.8333333333333334	1.0
savacı	sıvacı	0.8333333333333334	1.0
savaşma	savuşma	0.8571428571428572	1.0
savaşım	savaşımcı	0.7777777777777778	1.0
savcılık	savmacılık	0.8	1.0
savcılık	sayacılık	0.7777777777777778	1.0
savcılık	sayrılık	0.75	1.0
savcılık	sazcılık	0.875	1.0
savcılık	sağcılık	0.875	1.0
savcılık	sıvacılık	0.7777777777777778	1.0
savcılık	yağcılık	0.75	1.0
savcılık	zağcılık	0.75	1.0
savcılık	çancılık	0.75	1.0
savcılık	çaycılık	0.75	1.0
savmacı	saçmacı	0.8571428571428572	1.0
savmacılık	sayacılık	0.8	1.0
savmacılık	sıvacılık	0.8	1.0
savmacılık	yamacılık	0.8	1.0
savmacılık	yaymacılık	0.8	1.0
savmacılık	yazmacılık	0.8	1.0
savmacılık	yağmacılık	0.8	1.0
savmacılık	çatmacılık	0.8	1.0
savsaklama	yasaklama	0.8	1.0
savunma	savurma	0.8571428571428572	1.0
savunma	savuşma	0.8571428571428572	1.0
savunu	savunucu	0.75	1.0
savunucu	sunucu	0.75	1.0
savunuculuk	sunuculuk	0.8181818181818181	1.0
savurma	savuşma	0.8571428571428572	1.0
sayacı	sayıcı	0.8333333333333334	1.0
sayacılık	sayrılık	0.7777777777777778	1.0
sayacılık	sazcılık	0.7777777777777778	1.0
sayacılık	sağcılık	0.7777777777777778	1.0
sayacılık	seracılık	0.7777777777777778	1.0
sayacılık	sobacılık	0.7777777777777778	1.0
sayacılık	stoacılık	0.7777777777777778	1.0
sayacılık	sıracılık	0.7777777777777778	1.0
sayacılık	sıvacılık	0.7777777777777778	1.0
sayacılık	takacılık	0.7777777777777778	1.0
sayacılık	yamacılık	0.7777777777777778	1.0
sayacılık	yaylacılık	0.8	1.0
sayacılık	yaymacılık	0.8	1.0
sayacılık	çapacılık	0.7777777777777778	1.0
sayacılık	çaycılık	0.7777777777777778	1.0
sayacılık	şakacılık	0.7777777777777778	1.0
saydamlık	saydamsızlık	0.75	1.0
saydamlık	saymanlık	0.7777777777777778	1.0
saydamlık	saymazlık	0.7777777777777778	1.0
saydamlık	sağlamlık	0.7777777777777778	1.0
saydamlık	soydaşlık	0.7777777777777778	1.0
saydamlık	çaydanlık	0.7777777777777778	1.0
saydamsızlık	saygısızlık	0.75	1.0
saydamsızlık	saymamazlık	0.75	1.0
saygınlık	saymanlık	0.7777777777777778	1.0
saygınlık	sayrılık	0.7777777777777778	1.0
saygınlık	yaygınlık	0.8888888888888888	1.0
saygısızlık	sağlıksızlık	0.75	1.0
saymamazlık	saymazlık	0.8181818181818181	1.0
saymamazlık	takmamazlık	0.8181818181818181	1.0
saymamazlık	tanımamazlık	0.75	1.0
sayman	sayvan	0.8333333333333334	1.0
saymanlık	saymazlık	0.8888888888888888	1.0
saymanlık	saçmalık	0.7777777777777778	1.0
saymanlık	seyranlık	0.7777777777777778	1.0
saymanlık	yazmanlık	0.7777777777777778	1.0
saymanlık	şamanlık	0.7777777777777778	1.0
saymazlık	saçmalık	0.7777777777777778	1.0
saymazlık	takmazlık	0.7777777777777778	1.0
saymazlık	uymazlık	0.7777777777777778	1.0
sayrılık	sazcılık	0.75	1.0
sayrılık	sağcılık	0.75	1.0
sayrılık	tanrılık	0.75	1.0
sayrılık	çaycılık	0.75	1.0
sayrılık	çağrılık	0.75	1.0
sayvan	tayvan	0.8333333333333334	1.0
sayıcı	sağıcı	0.8333333333333334	1.0
sayılama	sayılma	0.875	1.0
sayılama	sayımlama	0.8888888888888888	1.0
sayılama	sayışma	0.75	1.0
sayılama	sağlama	0.75	1.0
sayılama	sıkılama	0.75	1.0
sayılama	tanılama	0.75	1.0
sayılama	yayılma	0.75	1.0
sayılama	yayımlama	0.7777777777777778	1.0
sayılma	sayımlama	0.7777777777777778	1.0
sayılma	sayışma	0.8571428571428572	1.0
sayılma	yayılma	0.8571428571428572	1.0
sayımlama	sayımlamacı	0.8181818181818181	1.0
sayımlama	tanımlama	0.7777777777777778	1.0
sayımlama	tasımlama	0.7777777777777778	1.0
sayımlama	yadımlama	0.7777777777777778	1.0
sayımlama	yayımlama	0.8888888888888888	1.0
sayımlama	yayımlanma	0.8	1.0
sayımlama	çalımlama	0.7777777777777778	1.0
sazangiller	sıçangiller	0.8181818181818181	1.0
sazcılık	sazlık	0.75	1.0
sazcılık	sağcılık	0.875	1.0
sazcılık	yazıcılık	0.7777777777777778	1.0
sazcılık	yağcılık	0.75	1.0
sazcılık	zağcılık	0.75	1.0
sazcılık	çancılık	0.75	1.0
sazcılık	çaycılık	0.75	1.0
sazkar	sazkâr	0.8333333333333334	1.0
sazlık	sağlık	0.8333333333333334	1.0
sazlık	yazlık	0.8333333333333334	1.0
saçkıran	taşkıran	0.75	1.0
saçmacı	saçmalık	0.75	1.0
saçmalama	saçmalaşma	0.9	1.0
saçmalık	susmalık	0.75	1.0
saçmalık	sıtmalık	0.75	1.0
saçmalık	yakmalık	0.75	1.0
saçmalık	yamalık	0.75	1.0
saçmalık	yarmalık	0.75	1.0
saçmalık	yatmalık	0.75	1.0
saçmalık	çaçalık	0.75	1.0
sağaltma	sağaltım	0.75	1.0
sağaltma	sağlama	0.75	1.0
sağaltma	yoğaltma	0.75	1.0
sağaltma	çoğaltma	0.75	1.0
sağaltıcı	sağaltım	0.7777777777777778	1.0
sağaltıcı	yoğaltıcı	0.7777777777777778	1.0
sağaltıcı	çoğaltıcı	0.7777777777777778	1.0
sağaltım	yoğaltım	0.75	1.0
sağaltım	çoğaltım	0.75	1.0
sağanak	sağanlar	0.75	1.0
sağanak	sağnak	0.8571428571428572	1.0
sağcılık	sağdıçlık	0.7777777777777778	1.0
sağcılık	sağlık	0.75	1.0
sağcılık	sağırlık	0.75	1.0
sağcılık	yağcılık	0.875	1.0
sağcılık	yağılık	0.75	1.0
sağcılık	zağcılık	0.875	1.0
sağcılık	çancılık	0.75	1.0
sağcılık	çaycılık	0.75	1.0
sağcılık	çağcıllık	0.7777777777777778	1.0
sağcılık	çağrılık	0.75	1.0
sağdıçlık	sağırlık	0.7777777777777778	1.0
sağistem	sistem	0.75	1.0
sağlama	sağlamcı	0.75	1.0
sağlama	yağlama	0.8571428571428572	1.0
sağlama	zağlama	0.8571428571428572	1.0
sağlama	çağlama	0.8571428571428572	1.0
sağlamcı	sağlamlık	0.7777777777777778	1.0
