w1	w2	editsim	wn_lch
megaton	negatron	0.75	0.2377943502929065
melanesia	melanosis	0.7777777777777778	0.22112818235779563
mendelianism	mongolianism	0.75	0.22112818235779563
mercedario	mercenaria	0.8	0.2377943502929065
merger	serger	0.8333333333333334	0.22112818235779563
merginae	merging	0.75	0.2377943502929065
meshing	pershing	0.75	0.2377943502929065
mesquite	misquote	0.75	0.17645049711225924
metical	mexicali	0.75	0.22112818235779563
mettle	settle	0.8333333333333334	0.20541490126145234
mettle	nettle	0.8333333333333334	0.22112818235779563
mickle	sickle	0.8333333333333334	0.22112818235779563
microbar	micronor	0.75	0.2377943502929065
microcode	microscope	0.8	0.20541490126145234
microcode	microcyte	0.7777777777777778	0.22112818235779563
microcode	microtome	0.7777777777777778	0.22112818235779563
microdot	microvolt	0.7777777777777778	0.2377943502929065
microsome	microspore	0.8	0.22112818235779563
midgard	mudguard	0.75	0.20541490126145234
midgrass	midrash	0.75	0.20541490126145234
migraine	migrant	0.75	0.2377943502929065
migraine	moraine	0.75	0.2377943502929065
milliard	milliped	0.75	0.20541490126145234
milliard	villard	0.75	0.2377943502929065
millihenry	millinery	0.8	0.22112818235779563
millime	milliped	0.75	0.22112818235779563
milline	milliped	0.75	0.2377943502929065
milling	tilling	0.8571428571428572	0.17645049711225924
milling	willing	0.8571428571428572	0.2377943502929065
milling	smelling	0.75	0.22112818235779563
mindlessness	windlessness	0.9166666666666666	0.1905514124267734
mingling	ringling	0.875	0.22112818235779563
mingling	ridgling	0.75	0.2377943502929065
minister	mister	0.75	0.2377943502929065
minster	mister	0.8571428571428572	0.1905514124267734
mintage	montage	0.8571428571428572	0.2377943502929065
mintage	vintager	0.75	0.1905514124267734
misconstruction	vasoconstriction	0.75	0.2377943502929065
misprint	sprint	0.75	0.2377943502929065
mistral	mistrial	0.875	0.1905514124267734
mizzle	sizzle	0.8333333333333334	0.20541490126145234
mockery	rockery	0.8571428571428572	0.2377943502929065
moharram	mojarra	0.75	0.1380288800733184
molting	mottling	0.75	0.2377943502929065
momentum	omentum	0.875	0.2377943502929065
monarchist	monorchism	0.8	0.2377943502929065
monogram	venogram	0.75	0.2377943502929065
monograph	tomograph	0.7777777777777778	0.2377943502929065
montage	mortgage	0.75	0.22112818235779563
mooring	motoring	0.875	0.2377943502929065
moorish	motorist	0.75	0.22112818235779563
mopping	topping	0.8571428571428572	0.1905514124267734
mopping	stopping	0.75	0.22112818235779563
moralizing	vocalizing	0.8	0.2377943502929065
morgan	morrigan	0.75	0.2377943502929065
morion	morton	0.8333333333333334	0.22112818235779563
morion	motion	0.8333333333333334	0.2377943502929065
morphea	morpheus	0.75	0.1905514124267734
morphea	morpheme	0.75	0.2377943502929065
morrigan	morrison	0.75	0.2377943502929065
motherland	sutherland	0.8	0.2377943502929065
motilin	mottling	0.75	0.1905514124267734
motorbus	potorous	0.75	0.2377943502929065
motoring	motrin	0.75	0.20541490126145234
mottle	pottle	0.8333333333333334	0.2377943502929065
mottling	rotting	0.75	0.2377943502929065
moufflon	soufflot	0.75	0.22112818235779563
mudder	murder	0.8333333333333334	0.08395172956512247
mudder	rudder	0.8333333333333334	0.1905514124267734
muffin	puffin	0.8333333333333334	0.1905514124267734
mugger	rugger	0.8333333333333334	0.16303771126278205
mullidae	mulligan	0.75	0.2377943502929065
multiple	multiplex	0.8888888888888888	0.20541490126145234
muritaniya	ruritania	0.8	0.20541490126145234
musket	musset	0.8333333333333334	0.2377943502929065
mycteria	nycturia	0.75	0.2377943502929065
nabalus	nablus	0.8571428571428572	0.20541490126145234
nagami	nagari	0.8333333333333334	0.15024900644805075
nanchang	ranching	0.75	0.15024900644805075
nanism	nazism	0.8333333333333334	0.20541490126145234
nanking	ranking	0.8571428571428572	0.2377943502929065
nanking	spanking	0.75	0.20541490126145234
nanning	planning	0.75	0.22112818235779563
nanogram	venogram	0.75	0.20541490126145234
narghile	narwhale	0.75	0.1905514124267734
nasalisation	novelisation	0.75	0.2377943502929065
nasalization	novelization	0.75	0.2377943502929065
natation	nictation	0.7777777777777778	0.20541490126145234
natation	potation	0.75	0.2377943502929065
naumachia	naupathia	0.7777777777777778	0.1905514124267734
navarino	savarin	0.75	0.2377943502929065
negaprion	negatron	0.7777777777777778	0.22112818235779563
nephthys	nephthytis	0.8	0.17645049711225924
nereus	nervus	0.8333333333333334	0.1905514124267734
nestle	nettle	0.8333333333333334	0.17645049711225924
nestle	pestle	0.8333333333333334	0.1905514124267734
neutering	neutrino	0.7777777777777778	0.17645049711225924
nictation	nutation	0.7777777777777778	0.20541490126145234
noctua	nocturia	0.75	0.2377943502929065
noreaster	oleaster	0.7777777777777778	0.22112818235779563
nougat	nought	0.8333333333333334	0.22112818235779563
novation	solvation	0.7777777777777778	0.2377943502929065
novelette	omelette	0.7777777777777778	0.2377943502929065
nutation	potation	0.75	0.2377943502929065
nutation	sudation	0.75	0.2377943502929065
oberson	robertson	0.7777777777777778	0.22112818235779563
oblong	oolong	0.8333333333333334	0.22112818235779563
obsidian	ophidian	0.75	0.1905514124267734
oceanaut	oceanus	0.75	0.22112818235779563
odonate	ordinate	0.75	0.20541490126145234
olibanum	origanum	0.75	0.2377943502929065
oncoming	oncovin	0.75	0.22112818235779563
onlooker	snooker	0.75	0.2377943502929065
opsonisation	unionisation	0.75	0.2377943502929065
opsonization	unionization	0.75	0.2377943502929065
optimisation	oxidisation	0.75	0.2377943502929065
optimization	oxidization	0.75	0.2377943502929065
orangeman	orangutan	0.7777777777777778	0.2377943502929065
orbison	orison	0.8571428571428572	0.2377943502929065
orthopnea	orthopter	0.7777777777777778	0.17645049711225924
orthopristis	orthoptist	0.75	0.20541490126145234
ossicle	popsicle	0.75	0.22112818235779563
ostrava	postcava	0.75	0.1905514124267734
ovenbird	overbid	0.75	0.1905514124267734
overacting	overcasting	0.8181818181818181	0.1905514124267734
overall	overhaul	0.75	0.20541490126145234
overcasting	overeating	0.8181818181818181	0.15024900644805075
overcasting	overrating	0.8181818181818181	0.15024900644805075
overcoating	overeating	0.8181818181818181	0.20541490126145234
overcoating	overrating	0.8181818181818181	0.20541490126145234
overeating	overheating	0.9090909090909091	0.22112818235779563
overeating	overrating	0.9	0.22112818235779563
overflight	overweight	0.8	0.22112818235779563
overgarment	overpayment	0.8181818181818181	0.22112818235779563
overhang	overhaul	0.75	0.22112818235779563
overheating	overrating	0.8181818181818181	0.22112818235779563
overrating	overtaking	0.8	0.1905514124267734
ovrette	tourette	0.75	0.20541490126145234
paganini	paganism	0.75	0.2377943502929065
palate	pilate	0.8333333333333334	0.2377943502929065
palette	poulette	0.75	0.2377943502929065
paling	pealing	0.8571428571428572	0.2377943502929065
pallette	poulette	0.75	0.1905514124267734
pallette	palmetto	0.75	0.22112818235779563
pallette	valletta	0.75	0.22112818235779563
pallor	parlor	0.8333333333333334	0.2377943502929065
palpebration	perpetration	0.75	0.20541490126145234
panache	panoche	0.8571428571428572	0.2377943502929065
paneling	papering	0.75	0.20541490126145234
paneling	wangling	0.75	0.20541490126145234
panoche	pinochle	0.75	0.1905514124267734
pantile	pastille	0.75	0.22112818235779563
panting	punting	0.8571428571428572	0.20541490126145234
panting	ranting	0.8571428571428572	0.2377943502929065
panting	taunting	0.75	0.2377943502929065
papering	piperin	0.75	0.2377943502929065
papering	piperine	0.75	0.2377943502929065
parachute	paraclete	0.7777777777777778	0.1905514124267734
paralysis	paraphysis	0.8	0.22112818235779563
paramecia	paramnesia	0.8	0.20541490126145234
parana	pirana	0.8333333333333334	0.16303771126278205
parana	parang	0.8333333333333334	0.22112818235779563
parana	parjanya	0.75	0.2377943502929065
paresis	pheresis	0.75	0.16303771126278205
parker	parser	0.8333333333333334	0.2377943502929065
parser	purser	0.8333333333333334	0.1905514124267734
parthian	partial	0.75	0.22112818235779563
partial	partizan	0.75	0.22112818235779563
pastel	pastil	0.8333333333333334	0.20541490126145234
paster	pilaster	0.75	0.2377943502929065
pastiche	pastille	0.75	0.22112818235779563
pastil	pistil	0.8333333333333334	0.22112818235779563
pastille	pastime	0.75	0.20541490126145234
patchcord	watchword	0.7777777777777778	0.2377943502929065
patching	ranching	0.75	0.2377943502929065
patroness	pythoness	0.7777777777777778	0.22112818235779563
pearly	yearly	0.8333333333333334	0.17645049711225924
peculation	reticulation	0.75	0.22112818235779563
peculation	vesiculation	0.75	0.2377943502929065
peddling	redding	0.75	0.20541490126145234
peddling	seedling	0.75	0.20541490126145234
peddling	pudding	0.75	0.2377943502929065
peeing	peking	0.8333333333333334	0.22112818235779563
peeing	seeing	0.8333333333333334	0.2377943502929065
peeing	speeding	0.75	0.22112818235779563
peiping	primping	0.75	0.17645049711225924
pekinese	perkiness	0.7777777777777778	0.22112818235779563
peking	poking	0.8333333333333334	0.17645049711225924
peking	puking	0.8333333333333334	0.2377943502929065
peleus	pileus	0.8333333333333334	0.2377943502929065
pelican	pemican	0.8571428571428572	0.20541490126145234
pelican	pemmican	0.75	0.20541490126145234
pellet	pullet	0.8333333333333334	0.22112818235779563
penance	penoncel	0.75	0.20541490126145234
penitentiary	plenipotentiary	0.8	0.2377943502929065
penlight	plight	0.75	0.20541490126145234
penoche	penuchle	0.75	0.1905514124267734
penoche	pinochle	0.75	0.1905514124267734
pentacle	pentail	0.75	0.17645049711225924
pentode	pentoxide	0.7777777777777778	0.2377943502929065
pentose	ventose	0.8571428571428572	0.2377943502929065
pereskia	persia	0.75	0.2377943502929065
perfectionism	protectionism	0.7692307692307692	0.2377943502929065
perfidiousness	superciliousness	0.75	0.22112818235779563
pergola	spergula	0.75	0.22112818235779563
perilousness	superciliousness	0.75	0.22112818235779563
periodontics	priodontes	0.75	0.1905514124267734
periodontist	priodontes	0.75	0.22112818235779563
perithecium	perithelium	0.9090909090909091	0.2377943502929065
perniciousness	superciliousness	0.75	0.2377943502929065
peroneus	pertness	0.75	0.2377943502929065
persea	persia	0.8333333333333334	0.2377943502929065
pershing	perusing	0.75	0.16303771126278205
pershing	pushing	0.75	0.1905514124267734
personal	veronal	0.75	0.22112818235779563
perspiration	pervaporation	0.7692307692307692	0.22112818235779563
petrification	reification	0.7692307692307692	0.2377943502929065
petting	pleating	0.75	0.22112818235779563
petting	settling	0.75	0.22112818235779563
phaethon	phaeton	0.875	0.1905514124267734
phalangida	phalangist	0.8	0.2377943502929065
phalaris	polaris	0.75	0.2377943502929065
pheresis	pteretis	0.75	0.22112818235779563
philadelphia	philadelphus	0.8333333333333334	0.2377943502929065
photomontage	rhodomontade	0.75	0.22112818235779563
phthirus	pythius	0.75	0.2377943502929065
pianola	pignolia	0.75	0.22112818235779563
piaster	pilaster	0.875	0.1905514124267734
pickle	sickle	0.8333333333333334	0.20541490126145234
pierce	tierce	0.8333333333333334	0.22112818235779563
piglet	piolet	0.8333333333333334	0.2377943502929065
pilaster	pilsner	0.75	0.17645049711225924
pilaster	pilate	0.75	0.20541490126145234
pilaster	pollster	0.75	0.22112818235779563
pileup	pileus	0.8333333333333334	0.22112818235779563
pilferage	telferage	0.7777777777777778	0.1905514124267734
pilferer	pilsener	0.75	0.2377943502929065
piling	tiling	0.8333333333333334	0.15024900644805075
piling	pining	0.8333333333333334	0.1905514124267734
pilotage	potage	0.75	0.22112818235779563
pimple	wimple	0.8333333333333334	0.16303771126278205
pinche	pinochle	0.75	0.11510664393161199
pinger	zinger	0.8333333333333334	0.22112818235779563
pinnace	prionace	0.75	0.1905514124267734
pinochle	pinole	0.75	0.2377943502929065
pinocle	pinole	0.8571428571428572	0.2377943502929065
pinole	pintle	0.8333333333333334	0.2377943502929065
piolet	violet	0.8333333333333334	0.22112818235779563
piqueria	pizzeria	0.75	0.1905514124267734
pirana	purana	0.8333333333333334	0.12632891956379272
pirana	tirana	0.8333333333333334	0.1380288800733184
pitilessness	windlessness	0.75	0.22112818235779563
pitting	putting	0.8571428571428572	0.20541490126145234
planation	pronation	0.7777777777777778	0.2377943502929065
plasma	platysma	0.75	0.2377943502929065
platanus	plotinus	0.75	0.2377943502929065
plodding	pudding	0.75	0.2377943502929065
ploughing	sloughing	0.8888888888888888	0.22112818235779563
plover	plower	0.8333333333333334	0.22112818235779563
plover	pullover	0.75	0.22112818235779563
pogonia	pogonip	0.8571428571428572	0.17645049711225924
pogonion	pogonip	0.75	0.2377943502929065
pointlessness	windlessness	0.7692307692307692	0.17645049711225924
polenta	polestar	0.75	0.2377943502929065
polisher	polistes	0.75	0.22112818235779563
polistes	pollster	0.75	0.2377943502929065
pollack	rollback	0.75	0.2377943502929065
pollinium	polonium	0.7777777777777778	0.2377943502929065
polygene	polythene	0.7777777777777778	0.22112818235779563
polygene	polygyny	0.75	0.2377943502929065
polyoma	polysomy	0.75	0.2377943502929065
polyphone	polythene	0.7777777777777778	0.22112818235779563
polyphony	polypody	0.7777777777777778	0.2377943502929065
polyploidy	polypody	0.8	0.2377943502929065
polypody	polysomy	0.75	0.20541490126145234
porcelain	porcellio	0.7777777777777778	0.22112818235779563
porphyria	porphyry	0.7777777777777778	0.20541490126145234
porpoise	purpose	0.75	0.15024900644805075
portiere	tourtiere	0.7777777777777778	0.2377943502929065
positive	vomitive	0.75	0.2377943502929065
possum	postum	0.8333333333333334	0.1905514124267734
postcard	postcava	0.75	0.20541490126145234
poulette	roulette	0.875	0.22112818235779563
poulette	toilette	0.75	0.17645049711225924
poulette	tourette	0.75	0.17645049711225924
praetorian	pretoria	0.8	0.2377943502929065
prague	spraguea	0.75	0.1905514124267734
prance	prince	0.8333333333333334	0.20541490126145234
preachification	rectification	0.8	0.2377943502929065
prebend	pretend	0.8571428571428572	0.1905514124267734
predator	predicator	0.8	0.2377943502929065
predicator	prevaricator	0.75	0.2377943502929065
prefix	premix	0.8333333333333334	0.2377943502929065
preformation	proration	0.75	0.2377943502929065
premie	premiere	0.75	0.22112818235779563
premie	premises	0.75	0.2377943502929065
premise	remise	0.8571428571428572	0.2377943502929065
presentiment	presentist	0.75	0.2377943502929065
preterit	pretoria	0.75	0.1905514124267734
pretoria	pretrial	0.75	0.20541490126145234
pricing	splicing	0.75	0.20541490126145234
prickle	trickle	0.8571428571428572	0.22112818235779563
prickle	sprinkle	0.75	0.20541490126145234
prickling	princeling	0.8	0.2377943502929065
procural	proturan	0.75	0.20541490126145234
prodding	redding	0.75	0.2377943502929065
progeria	provera	0.75	0.22112818235779563
projectionist	protectionism	0.8461538461538461	0.20541490126145234
prometheus	promethium	0.8	0.2377943502929065
pronation	urination	0.7777777777777778	0.22112818235779563
propenal	provencal	0.7777777777777778	0.17645049711225924
prophets	propjet	0.75	0.2377943502929065
protactinium	protectionism	0.7692307692307692	0.22112818235779563
provencal	provincial	0.8	0.20541490126145234
provencal	proventil	0.7777777777777778	0.1905514124267734
provera	proverb	0.8571428571428572	0.2377943502929065
provera	proverbs	0.75	0.2377943502929065
proverbs	provirus	0.75	0.2377943502929065
psalter	salter	0.8571428571428572	0.2377943502929065
psychometrika	psychotria	0.7692307692307692	0.2377943502929065
psychophysics	psychopsis	0.7692307692307692	0.2377943502929065
ptomaine	romaine	0.75	0.20541490126145234
ptyalism	royalism	0.75	0.2377943502929065
pudding	scudding	0.75	0.22112818235779563
pullover	rollover	0.75	0.22112818235779563
punning	punting	0.8571428571428572	0.2377943502929065
purslane	pursuance	0.7777777777777778	0.22112818235779563
puttee	suttee	0.8333333333333334	0.16303771126278205
pyramiding	pyrimidine	0.8	0.1905514124267734
pyromania	romania	0.7777777777777778	0.2377943502929065
quadruped	quadruple	0.7777777777777778	0.2377943502929065
quarrel	squirrel	0.75	0.22112818235779563
quelling	quisling	0.75	0.22112818235779563
quibble	squabble	0.75	0.2377943502929065
quilting	wilting	0.75	0.22112818235779563
racine	rapine	0.8333333333333334	0.2377943502929065
ragout	rigout	0.8333333333333334	0.2377943502929065
railing	trailing	0.875	0.20541490126145234
railing	tailing	0.8571428571428572	0.20541490126145234
railing	retailing	0.7777777777777778	0.22112818235779563
railing	rassling	0.75	0.20541490126145234
railing	rallying	0.75	0.2377943502929065
railing	rattling	0.75	0.2377943502929065
raiment	regiment	0.75	0.2377943502929065
ranching	ranking	0.75	0.22112818235779563
rangifer	tangier	0.75	0.22112818235779563
ranier	ranker	0.8333333333333334	0.2377943502929065
ransom	transom	0.8571428571428572	0.2377943502929065
raphidae	rawhide	0.75	0.2377943502929065
rappee	rappel	0.8333333333333334	0.20541490126145234
rappel	rapper	0.8333333333333334	0.22112818235779563
rasher	raster	0.8333333333333334	0.12632891956379272
rasher	washer	0.8333333333333334	0.2377943502929065
rasher	ravisher	0.75	0.22112818235779563
rassling	riesling	0.75	0.17645049711225924
raster	roadster	0.75	0.22112818235779563
readying	redwing	0.75	0.17645049711225924
readying	redding	0.75	0.2377943502929065
reagan	reagin	0.8333333333333334	0.20541490126145234
rearward	reward	0.75	0.2377943502929065
receding	redding	0.75	0.2377943502929065
recirculation	reticulation	0.8461538461538461	0.1905514124267734
recirculation	vesiculation	0.7692307692307692	0.20541490126145234
reciter	recliner	0.75	0.2377943502929065
recoding	redding	0.75	0.20541490126145234
recount	remount	0.8571428571428572	0.10432457268131029
recrimination	reexamination	0.7692307692307692	0.2377943502929065
rectus	rictus	0.8333333333333334	0.2377943502929065
recuperation	reparation	0.75	0.2377943502929065
redding	redwing	0.8571428571428572	0.1905514124267734
redding	wedding	0.8571428571428572	0.22112818235779563
redding	sledding	0.75	0.22112818235779563
redhorse	remorse	0.75	0.11510664393161199
reducing	redwing	0.75	0.20541490126145234
refection	resection	0.8888888888888888	0.22112818235779563
reggae	reggane	0.8571428571428572	0.2377943502929065
regiment	tegument	0.75	0.2377943502929065
regina	retina	0.8333333333333334	0.22112818235779563
regress	ryegrass	0.75	0.17645049711225924
reification	vinification	0.75	0.22112818235779563
reindeer	render	0.75	0.1905514124267734
relishing	republishing	0.75	0.22112818235779563
remake	retake	0.8333333333333334	0.20541490126145234
remise	revise	0.8333333333333334	0.2377943502929065
remitment	revetment	0.7777777777777778	0.22112818235779563
reporting	repositing	0.8	0.22112818235779563
reprieve	retriever	0.7777777777777778	0.20541490126145234
resentment	revetment	0.8	0.22112818235779563
resentment	resettlement	0.75	0.2377943502929065
resettlement	revetement	0.75	0.20541490126145234
revenge	revenuer	0.75	0.2377943502929065
revenuer	sevener	0.75	0.22112818235779563
revers	revery	0.8333333333333334	0.20541490126145234
reversionist	revisionism	0.75	0.22112818235779563
rhizoid	schizoid	0.75	0.2377943502929065
rickey	trickery	0.75	0.2377943502929065
ridgling	rifling	0.75	0.17645049711225924
ridgling	riding	0.75	0.20541490126145234
ridgling	tingling	0.75	0.20541490126145234
ridgling	rippling	0.75	0.22112818235779563
ridgling	ringing	0.75	0.2377943502929065
riesling	rinsing	0.75	0.16303771126278205
riesling	rippling	0.75	0.20541490126145234
riesling	rising	0.75	0.22112818235779563
riffle	wiffle	0.8333333333333334	0.22112818235779563
rifling	ringling	0.75	0.16303771126278205
rifling	trilling	0.75	0.1905514124267734
rifling	tripling	0.75	0.2377943502929065
rigger	rugger	0.8333333333333334	0.20541490126145234
rigging	ringling	0.75	0.2377943502929065
ringling	tingling	0.875	0.1905514124267734
ringling	wrangling	0.7777777777777778	0.1905514124267734
ringling	rinsing	0.75	0.16303771126278205
ringling	wangling	0.75	0.16303771126278205
ringling	rippling	0.75	0.20541490126145234
ringling	singing	0.75	0.20541490126145234
risklessness	windlessness	0.75	0.22112818235779563
roadster	rooster	0.75	0.20541490126145234
roadster	roster	0.75	0.20541490126145234
roasting	rusting	0.75	0.2377943502929065
rocketry	rookery	0.75	0.22112818235779563
romanism	romansh	0.75	0.20541490126145234
roofer	woofer	0.8333333333333334	0.2377943502929065
rooster	roster	0.8571428571428572	0.16303771126278205
roster	zoster	0.8333333333333334	0.1905514124267734
roulette	tourette	0.75	0.20541490126145234
ruction	suction	0.8571428571428572	0.2377943502929065
ruddle	rundle	0.8333333333333334	0.22112818235779563
rugger	tugger	0.8333333333333334	0.2377943502929065
rumour	tumour	0.8333333333333334	0.20541490126145234
rusting	thrusting	0.7777777777777778	0.2377943502929065
sabaoth	shabuoth	0.75	0.20541490126145234
sabbath	sabbatia	0.75	0.1905514124267734
sabbatia	sabbatical	0.8	0.20541490126145234
saccade	succade	0.8571428571428572	0.20541490126145234
saccharin	saccharum	0.7777777777777778	0.22112818235779563
sacculus	succubus	0.75	0.1905514124267734
sagina	saginaw	0.8571428571428572	0.22112818235779563
sagina	salina	0.8333333333333334	0.20541490126145234
sailing	sapling	0.8571428571428572	0.22112818235779563
sailing	starling	0.75	0.1905514124267734
sailing	stabling	0.75	0.2377943502929065
salerno	saleroom	0.75	0.20541490126145234
salina	salvinia	0.75	0.22112818235779563
sallow	wallow	0.8333333333333334	0.2377943502929065
samara	savara	0.8333333333333334	0.2377943502929065
samoan	sampan	0.8333333333333334	0.20541490126145234
samphire	vampire	0.75	0.1905514124267734
sampling	sapling	0.875	0.20541490126145234
sanction	stanchion	0.7777777777777778	0.22112818235779563
sander	slander	0.8571428571428572	0.2377943502929065
sanderling	wandering	0.8	0.12632891956379272
sangraal	sangria	0.75	0.22112818235779563
sanitisation	stalinisation	0.7692307692307692	0.2377943502929065
sanitization	stalinization	0.7692307692307692	0.2377943502929065
santalum	tantalus	0.75	0.2377943502929065
sapling	stalling	0.75	0.20541490126145234
sapphism	sophism	0.75	0.2377943502929065
sarape	scrape	0.8333333333333334	0.20541490126145234
sarasota	saratoga	0.75	0.22112818235779563
saratoga	saratov	0.75	0.22112818235779563
sarcocephalus	sarcophagus	0.7692307692307692	0.20541490126145234
sarcophagus	sarcophilus	0.8181818181818181	0.22112818235779563
satanism	saturnism	0.7777777777777778	0.22112818235779563
saunter	vaunter	0.8571428571428572	0.20541490126145234
saurian	silurian	0.75	0.20541490126145234
sauteing	sauterne	0.75	0.1905514124267734
savoring	severing	0.75	0.1905514124267734
scalar	scapular	0.75	0.2377943502929065
scalenus	silenus	0.75	0.1905514124267734
scaler	sealer	0.8333333333333334	0.2377943502929065
scaling	scantling	0.7777777777777778	0.20541490126145234
scaling	starling	0.75	0.17645049711225924
scaling	stabling	0.75	0.22112818235779563
scallion	scansion	0.75	0.20541490126145234
scallion	scolion	0.75	0.2377943502929065
scalper	scamper	0.8571428571428572	0.2377943502929065
scammer	scamper	0.8571428571428572	0.22112818235779563
scamper	scauper	0.8571428571428572	0.17645049711225924
scamper	stamper	0.8571428571428572	0.2377943502929065
scansion	scission	0.75	0.1905514124267734
scansion	swanson	0.75	0.20541490126145234
scarlet	starlet	0.8571428571428572	0.2377943502929065
scathe	scythe	0.8333333333333334	0.17645049711225924
scathe	spathe	0.8333333333333334	0.20541490126145234
scathe	swathe	0.8333333333333334	0.20541490126145234
schemozzle	schnozzle	0.8	0.2377943502929065
schnorkel	schnorrer	0.7777777777777778	0.22112818235779563
scholia	scopolia	0.75	0.2377943502929065
scilla	scylla	0.8333333333333334	0.17645049711225924
scolding	scouting	0.75	0.2377943502929065
scorcher	scorper	0.75	0.20541490126145234
scorper	scourger	0.75	0.2377943502929065
scoter	scouter	0.8571428571428572	0.22112818235779563
scouting	sprouting	0.7777777777777778	0.2377943502929065
scouting	snorting	0.75	0.20541490126145234
scouting	soutine	0.75	0.20541490126145234
scouting	souring	0.75	0.22112818235779563
scrape	serape	0.8333333333333334	0.20541490126145234
scrapie	scraping	0.75	0.2377943502929065
screwing	strewing	0.875	0.17645049711225924
screwtop	screwup	0.75	0.2377943502929065
sculling	sculpin	0.75	0.11510664393161199
sculling	swilling	0.75	0.22112818235779563
scumble	stumbler	0.75	0.22112818235779563
scupper	supper	0.8571428571428572	0.22112818235779563
scurry	scurvy	0.8333333333333334	0.16303771126278205
scyphus	sisyphus	0.75	0.20541490126145234
seahorse	teahouse	0.75	0.2377943502929065
sealant	seaplane	0.75	0.22112818235779563
sealing	starling	0.75	0.17645049711225924
sealing	seedling	0.75	0.22112818235779563
sealing	stabling	0.75	0.22112818235779563
sechuana	sichuan	0.75	0.20541490126145234
sechuana	szechuan	0.75	0.20541490126145234
seconal	sectional	0.7777777777777778	0.2377943502929065
sedalia	vedalia	0.8571428571428572	0.20541490126145234
sedition	sudation	0.75	0.2377943502929065
seedling	wheedling	0.7777777777777778	0.20541490126145234
seedling	settling	0.75	0.1905514124267734
seedling	shelling	0.75	0.1905514124267734
seedling	smelling	0.75	0.20541490126145234
seedling	speeding	0.75	0.20541490126145234
seedling	sterling	0.75	0.20541490126145234
seedling	seeing	0.75	0.22112818235779563
seedling	seeking	0.75	0.22112818235779563
seedling	selling	0.75	0.22112818235779563
seedling	sledding	0.75	0.22112818235779563
seedling	stealing	0.75	0.22112818235779563
seedling	sending	0.75	0.2377943502929065
seedling	spelling	0.75	0.2377943502929065
semitone	smitane	0.75	0.1905514124267734
sequella	squilla	0.75	0.16303771126278205
serape	seraph	0.8333333333333334	0.17645049711225924
serbia	superbia	0.75	0.22112818235779563
serger	verger	0.8333333333333334	0.2377943502929065
serial	serval	0.8333333333333334	0.17645049711225924
serine	shrine	0.8333333333333334	0.2377943502929065
serratus	stratus	0.75	0.2377943502929065
setline	settling	0.75	0.20541490126145234
settee	suttee	0.8333333333333334	0.15024900644805075
shackle	sphacele	0.75	0.22112818235779563
shambling	stabling	0.7777777777777778	0.17645049711225924
shammy	shimmy	0.8333333333333334	0.2377943502929065
shandy	shanny	0.8333333333333334	0.11510664393161199
shanny	shinny	0.8333333333333334	0.07430485983601899
shanny	shanty	0.8333333333333334	0.1905514124267734
sharing	starling	0.75	0.20541490126145234
shearing	sheathing	0.7777777777777778	0.1905514124267734
shearing	stearin	0.75	0.16303771126278205
shearing	sheeting	0.75	0.20541490126145234
shearing	sweating	0.75	0.22112818235779563
shearing	tearing	0.75	0.22112818235779563
shearing	shedding	0.75	0.2377943502929065
sheathing	sleuthing	0.7777777777777778	0.22112818235779563
sheeting	sweeping	0.75	0.22112818235779563
sheeting	shelling	0.75	0.2377943502929065
shelling	swilling	0.75	0.22112818235779563
shelling	sterling	0.75	0.2377943502929065
shepherd	stephead	0.75	0.20541490126145234
sherry	wherry	0.8333333333333334	0.17645049711225924
shifting	shitting	0.875	0.2377943502929065
shifting	whiting	0.75	0.2377943502929065
shilling	tilling	0.75	0.22112818235779563
shilling	shirring	0.75	0.2377943502929065
shilling	trilling	0.75	0.2377943502929065
shimmer	shrimper	0.75	0.22112818235779563
shindy	shinny	0.8333333333333334	0.22112818235779563
shipworm	shitwork	0.75	0.16303771126278205
shirking	shitting	0.75	0.2377943502929065
shirring	shirting	0.875	0.22112818235779563
shirring	shitting	0.75	0.20541490126145234
shirting	sifting	0.75	0.2377943502929065
shirting	stirring	0.75	0.2377943502929065
shirting	whirling	0.75	0.2377943502929065
shitting	shutting	0.875	0.2377943502929065
shitting	sifting	0.75	0.22112818235779563
shriek	shrink	0.8333333333333334	0.22112818235779563
shrift	thrift	0.8333333333333334	0.20541490126145234
shrike	strike	0.8333333333333334	0.16303771126278205
shrilling	trilling	0.7777777777777778	0.2377943502929065
shrimper	whimper	0.75	0.1905514124267734
shrimper	simper	0.75	0.20541490126145234
shrine	shrink	0.8333333333333334	0.2377943502929065
shrublet	sublet	0.75	0.22112818235779563
shuffle	souffle	0.8571428571428572	0.20541490126145234
shuffle	snuffle	0.8571428571428572	0.22112818235779563
shuffling	stuffing	0.7777777777777778	0.22112818235779563
shutter	stutter	0.8571428571428572	0.22112818235779563
sickle	tickle	0.8333333333333334	0.20541490126145234
sickle	stickler	0.75	0.20541490126145234
sidney	sydney	0.8333333333333334	0.2377943502929065
sienna	vienna	0.8333333333333334	0.2377943502929065
sighting	weighting	0.7777777777777778	0.2377943502929065
sigmodon	simoon	0.75	0.22112818235779563
silence	silene	0.8571428571428572	0.22112818235779563
silenus	splenius	0.75	0.1905514124267734
simeon	simoon	0.8333333333333334	0.2377943502929065
