w1	w2	editsim	isrelated
samoyed	samoyedic	0.7777777777777778	1.0
samoyede	samoyedic	0.7777777777777778	1.0
samphire	sapphire	0.875	1.0
sample	sampler	0.8571428571428572	1.0
sample	simple	0.8333333333333334	1.0
sampler	trampler	0.75	1.0
sampling	shambling	0.7777777777777778	1.0
sampling	smiling	0.75	1.0
sampling	trampling	0.7777777777777778	1.0
sanatarium	sanatorium	0.9	1.0
sanatarium	sanitarium	0.9	1.0
sanatorium	sanitarium	0.8	1.0
sanatorium	sudatorium	0.8	1.0
sanctification	sanguification	0.8571428571428572	1.0
sanctification	saponification	0.7857142857142857	1.0
sanctification	specification	0.7857142857142857	1.0
sanctification	stratification	0.7857142857142857	1.0
sanctification	stultification	0.7857142857142857	1.0
sanctification	unsanctification	0.875	1.0
sanctimony	sanction	0.8	1.0
sanction	sanctity	0.75	1.0
sanction	section	0.75	1.0
sanction	suction	0.75	1.0
sanction	unction	0.75	1.0
sanctity	sanity	0.75	1.0
sandal	scandal	0.8571428571428572	1.0
sandal	vandal	0.8333333333333334	1.0
sandarac	sandarach	0.8888888888888888	1.0
sandbag	sandbank	0.75	1.0
sandbag	sandbar	0.8571428571428572	1.0
sandbag	sandburg	0.75	1.0
sandbank	sandbar	0.75	1.0
sandbank	sandman	0.75	1.0
sandbar	sandbur	0.8571428571428572	1.0
sandbar	sandburg	0.75	1.0
sandberry	shadberry	0.7777777777777778	1.0
sandberry	sunberry	0.7777777777777778	1.0
sandblast	sandblaster	0.8181818181818181	1.0
sandblast	sandglass	0.7777777777777778	1.0
sandbox	sandboy	0.8571428571428572	1.0
sandbox	soundbox	0.75	1.0
sandbur	sandburg	0.875	1.0
sandbur	sandspur	0.75	1.0
sander	sanger	0.8333333333333334	1.0
sander	sender	0.8333333333333334	1.0
sander	stander	0.8571428571428572	1.0
sanderling	underling	0.8	1.0
sandfish	sandwich	0.75	1.0
sandfish	sawfish	0.75	1.0
sandfish	standish	0.75	1.0
sandfish	sunfish	0.75	1.0
sandglass	sunglass	0.7777777777777778	1.0
sandhi	sindhi	0.8333333333333334	1.0
sandiness	saneness	0.7777777777777778	1.0
sandiness	sauciness	0.7777777777777778	1.0
sandiness	scantiness	0.8	1.0
sandiness	seediness	0.7777777777777778	1.0
sandiness	shadiness	0.7777777777777778	1.0
sandiness	slanginess	0.8	1.0
sandiness	sunniness	0.7777777777777778	1.0
sandiness	tanginess	0.7777777777777778	1.0
sandiness	tardiness	0.7777777777777778	1.0
sandiness	windiness	0.7777777777777778	1.0
sandlot	sandwort	0.75	1.0
sandman	soundman	0.75	1.0
sandpaper	sandpiper	0.8888888888888888	1.0
sandpile	sandpiper	0.7777777777777778	1.0
sandpile	sandpit	0.75	1.0
sandpile	sandril	0.75	1.0
sandpile	standpipe	0.7777777777777778	1.0
sandpiper	standpipe	0.7777777777777778	1.0
sandril	spandrel	0.75	1.0
sandril	spandril	0.875	1.0
sandstone	sandstorm	0.7777777777777778	1.0
sandstone	sunstone	0.7777777777777778	1.0
sandstorm	windstorm	0.7777777777777778	1.0
sandwort	sawwort	0.75	1.0
saneness	scantness	0.7777777777777778	1.0
saneness	sereness	0.75	1.0
saneness	soreness	0.75	1.0
saneness	spareness	0.7777777777777778	1.0
saneness	staleness	0.7777777777777778	1.0
saneness	suaveness	0.7777777777777778	1.0
saneness	sureness	0.75	1.0
saneness	tameness	0.75	1.0
saneness	wanness	0.75	1.0
sanger	singer	0.8333333333333334	1.0
sanger	stranger	0.75	1.0
sanguification	saponification	0.7857142857142857	1.0
sanguification	signification	0.7857142857142857	1.0
sanguification	unsanctification	0.75	1.0
sanicula	saxicola	0.75	1.0
sanitariness	solitariness	0.8333333333333334	1.0
sanitariness	unsanitariness	0.8571428571428572	1.0
sanitation	sanitisation	0.8333333333333334	1.0
sanitation	sanitization	0.8333333333333334	1.0
sanitation	satiation	0.8	1.0
sanitisation	sanitization	0.9166666666666666	1.0
sanitisation	satiation	0.75	1.0
sanitisation	sensitisation	0.8461538461538461	1.0
sanitisation	sensitization	0.7692307692307692	1.0
sanitisation	stabilisation	0.7692307692307692	1.0
sanitisation	unitisation	0.8333333333333334	1.0
sanitisation	unitization	0.75	1.0
sanitization	satiation	0.75	1.0
sanitization	sensitisation	0.7692307692307692	1.0
sanitization	sensitization	0.8461538461538461	1.0
sanitization	stabilization	0.7692307692307692	1.0
sanitization	unitisation	0.75	1.0
sanitization	unitization	0.8333333333333334	1.0
sanity	vanity	0.8333333333333334	1.0
sannyasi	sannyasin	0.8888888888888888	1.0
sannyasi	sanyasi	0.875	1.0
sannyasin	sanyasi	0.7777777777777778	1.0
santalum	tantalum	0.875	1.0
saphead	staghead	0.75	1.0
saphead	stephead	0.75	1.0
sapidity	solidity	0.75	1.0
sapidity	stupidity	0.7777777777777778	1.0
sapidity	tepidity	0.75	1.0
sapidity	validity	0.75	1.0
sapidity	vapidity	0.875	1.0
sapidness	soapiness	0.7777777777777778	1.0
sapidness	solidness	0.7777777777777778	1.0
sapidness	staidness	0.7777777777777778	1.0
sapidness	tepidness	0.7777777777777778	1.0
sapidness	validness	0.7777777777777778	1.0
sapidness	vapidness	0.8888888888888888	1.0
sapience	science	0.75	1.0
sapindus	spinus	0.75	1.0
sapling	snapline	0.75	1.0
sapling	stabling	0.75	1.0
sapling	starling	0.75	1.0
saponaria	sayonara	0.7777777777777778	1.0
saponification	signification	0.7857142857142857	1.0
saponification	specification	0.7857142857142857	1.0
sapota	sapote	0.8333333333333334	1.0
sapper	scrapper	0.75	1.0
sapper	sipper	0.8333333333333334	1.0
sapper	slapper	0.8571428571428572	1.0
sapper	snapper	0.8571428571428572	1.0
sapper	strapper	0.75	1.0
sapper	supper	0.8333333333333334	1.0
sapper	tapper	0.8333333333333334	1.0
sapper	zapper	0.8333333333333334	1.0
sapphire	sapphirine	0.8	1.0
sapphire	sapphism	0.75	1.0
sapraemia	sapremia	0.8888888888888888	1.0
saprobe	sapropel	0.75	1.0
saprolegnia	saprolegniales	0.7857142857142857	1.0
saprolite	sepiolite	0.7777777777777778	1.0
saprophyte	sporophyte	0.8	1.0
saqqara	saqqarah	0.875	1.0
saracen	sarazen	0.8571428571428572	1.0
sarape	serape	0.8333333333333334	1.0
sarcenet	sargent	0.75	1.0
sarcenet	sarsenet	0.875	1.0
sarcocephalus	sarcochilus	0.7692307692307692	1.0
sarcocephalus	sarcophilus	0.7692307692307692	1.0
sarcochilus	sarcophilus	0.9090909090909091	1.0
sarcocystidean	sarcocystieian	0.8571428571428572	1.0
sarcodes	sarcoptes	0.7777777777777778	1.0
sarcodina	sarcodine	0.8888888888888888	1.0
sarcodina	sarcodinian	0.8181818181818181	1.0
sarcodina	sarcosine	0.7777777777777778	1.0
sarcodina	sardina	0.7777777777777778	1.0
sarcodine	sarcosine	0.8888888888888888	1.0
sarcodine	sardine	0.7777777777777778	1.0
sarcodinian	sardinian	0.8181818181818181	1.0
sarcolemma	sarcostemma	0.8181818181818181	1.0
sarcophaga	sarcophagus	0.8181818181818181	1.0
sarcophilus	spermophilus	0.75	1.0
sarcoptes	sarcoptid	0.7777777777777778	1.0
sarcoptid	sarcoptidae	0.8181818181818181	1.0
sarcosine	sarcosome	0.7777777777777778	1.0
sarcosporidia	sarcosporidian	0.9285714285714286	1.0
sardegna	sardina	0.75	1.0
sardina	sardine	0.8571428571428572	1.0
sardina	sardinia	0.875	1.0
sardina	sardinian	0.7777777777777778	1.0
sardina	spartina	0.75	1.0
sardine	sardinia	0.75	1.0
sardine	sourdine	0.75	1.0
sardinia	sardinian	0.8888888888888888	1.0
sardis	sardius	0.8571428571428572	1.0
sargasso	sargassum	0.7777777777777778	1.0
sargent	sarsenet	0.75	1.0
sargent	sergeant	0.75	1.0
sarpanitu	zarpanit	0.7777777777777778	1.0
sarracenia	sarraceniales	0.7692307692307692	1.0
sarraceniaceae	sarraceniales	0.7857142857142857	1.0
sassing	smashing	0.75	1.0
satanism	satanist	0.875	1.0
satanism	shamanism	0.7777777777777778	1.0
satanist	satirist	0.75	1.0
satchel	snatcher	0.75	1.0
satellite	stellite	0.8888888888888888	1.0
satiation	satisfaction	0.75	1.0
satiation	saturation	0.8	1.0
satiation	situation	0.7777777777777778	1.0
satiation	station	0.7777777777777778	1.0
satiation	striation	0.7777777777777778	1.0
satiation	variation	0.7777777777777778	1.0
satiation	vitiation	0.7777777777777778	1.0
satinet	satinette	0.7777777777777778	1.0
satinleaf	shinleaf	0.7777777777777778	1.0
satinpod	satinwood	0.7777777777777778	1.0
satisfactoriness	unsatisfactoriness	0.8888888888888888	1.0
saturation	situation	0.8	1.0
satureia	satureja	0.875	1.0
satureia	saturnia	0.875	1.0
satureia	sauria	0.75	1.0
satureja	saturnia	0.75	1.0
saturn	saturnia	0.75	1.0
saturnalia	saturnia	0.8	1.0
saturnia	saturniid	0.7777777777777778	1.0
saturnia	saturnism	0.7777777777777778	1.0
saturnia	sauria	0.75	1.0
saturnia	surnia	0.75	1.0
saturniid	saturniidae	0.8181818181818181	1.0
saturniidae	sturnidae	0.8181818181818181	1.0
satyridae	sisyridae	0.7777777777777778	1.0
sauceboat	saucepot	0.7777777777777778	1.0
saucepan	saucepot	0.75	1.0
sauciness	soupiness	0.7777777777777778	1.0
sauciness	spiciness	0.7777777777777778	1.0
saunter	saunterer	0.7777777777777778	1.0
saunter	shunter	0.8571428571428572	1.0
saunter	squinter	0.75	1.0
saunterer	stutterer	0.7777777777777778	1.0
sauria	saurian	0.8571428571428572	1.0
saurischia	saurischian	0.9090909090909091	1.0
sauropod	sauropoda	0.8888888888888888	1.0
saussure	saussurea	0.8888888888888888	1.0
saussure	scissure	0.75	1.0
sauteing	shutting	0.75	1.0
sauterne	sauternes	0.8888888888888888	1.0
sauterne	sterne	0.75	1.0
savage	savagery	0.75	1.0
savanna	savannah	0.875	1.0
savarin	savoring	0.75	1.0
saving	savings	0.8571428571428572	1.0
saving	savoring	0.75	1.0
saving	saying	0.8333333333333334	1.0
saving	shaving	0.8571428571428572	1.0
saving	starving	0.75	1.0
saving	waving	0.8333333333333334	1.0
savior	saviour	0.8571428571428572	1.0
saviour	savour	0.8571428571428572	1.0
savoriness	unsavoriness	0.8333333333333334	1.0
savoring	savouring	0.8888888888888888	1.0
savoring	scoring	0.75	1.0
savoring	shoring	0.75	1.0
savoring	snoring	0.75	1.0
savoring	vaporing	0.75	1.0
savoring	wavering	0.75	1.0
savorlessness	savourlessness	0.9285714285714286	1.0
savorlessness	spotlessness	0.7692307692307692	1.0
savorlessness	waterlessness	0.7692307692307692	1.0
savory	savoury	0.8571428571428572	1.0
savour	savoury	0.8571428571428572	1.0
savouring	scouring	0.7777777777777778	1.0
savouring	souring	0.7777777777777778	1.0
sawbill	sawmill	0.8571428571428572	1.0
sawdust	stardust	0.75	1.0
sawfish	soapfish	0.75	1.0
sawfish	starfish	0.75	1.0
sawhorse	seahorse	0.75	1.0
sawhorse	warhorse	0.75	1.0
sawwort	soapwort	0.75	1.0
sawwort	starwort	0.75	1.0
saxist	sexist	0.8333333333333334	1.0
saying	slaying	0.8571428571428572	1.0
saying	spaying	0.8571428571428572	1.0
saying	spraying	0.75	1.0
saying	spying	0.8333333333333334	1.0
scabbard	seaboard	0.75	1.0
scabbard	svalbard	0.75	1.0
scabiosa	scabious	0.75	1.0
scalability	separability	0.75	1.0
scalability	stainability	0.75	1.0
scalar	scaler	0.8333333333333334	1.0
scalawag	scallywag	0.7777777777777778	1.0
scaler	scalper	0.8571428571428572	1.0
scaler	scarer	0.8333333333333334	1.0
scaler	scrawler	0.75	1.0
scaliness	scantiness	0.8	1.0
scaliness	scantness	0.7777777777777778	1.0
scaliness	shadiness	0.7777777777777778	1.0
scaliness	shakiness	0.7777777777777778	1.0
scaliness	silliness	0.7777777777777778	1.0
scaliness	smallness	0.7777777777777778	1.0
scaliness	soapiness	0.7777777777777778	1.0
scaliness	staginess	0.7777777777777778	1.0
scaliness	staleness	0.7777777777777778	1.0
scaliness	surliness	0.7777777777777778	1.0
scaling	scanning	0.75	1.0
scaling	scolding	0.75	1.0
scaling	scraping	0.75	1.0
scaling	sculling	0.75	1.0
scaling	sealing	0.8571428571428572	1.0
scaling	sparling	0.75	1.0
scaling	stalking	0.75	1.0
scaling	stalling	0.75	1.0
scaling	stealing	0.75	1.0
scaling	suckling	0.75	1.0
scallion	scallop	0.75	1.0
scallion	scullion	0.875	1.0
scallion	shallon	0.75	1.0
scallion	stallion	0.875	1.0
scallop	scollop	0.8571428571428572	1.0
scallopine	scallopini	0.9	1.0
scalpel	scalper	0.8571428571428572	1.0
scalper	scauper	0.8571428571428572	1.0
scalper	scrapper	0.75	1.0
scammer	shammer	0.8571428571428572	1.0
scammer	slammer	0.8571428571428572	1.0
scammer	spammer	0.8571428571428572	1.0
scammer	stammer	0.8571428571428572	1.0
scamper	scrapper	0.75	1.0
scampi	scampo	0.8333333333333334	1.0
scandalisation	scandalization	0.9285714285714286	1.0
scandalisation	signalisation	0.7857142857142857	1.0
scandalisation	standardisation	0.8	1.0
scandalization	signalization	0.7857142857142857	1.0
scandalization	standardization	0.8	1.0
scandalization	tantalization	0.7857142857142857	1.0
scandalmonger	scandalmongering	0.8125	1.0
scandinavia	scandinavian	0.9166666666666666	1.0
scandium	stadium	0.75	1.0
scanner	scunner	0.8571428571428572	1.0
scanner	spanner	0.8571428571428572	1.0
scanning	scantling	0.7777777777777778	1.0
scanning	shunning	0.75	1.0
scanning	sinning	0.75	1.0
scanning	spanking	0.75	1.0
scanning	spinning	0.75	1.0
scanning	staining	0.75	1.0
scanning	standing	0.75	1.0
scanning	tanning	0.75	1.0
scansion	suasion	0.75	1.0
scantiness	scantness	0.9	1.0
scantiness	slanginess	0.8	1.0
scantness	smartness	0.7777777777777778	1.0
scanty	shanty	0.8333333333333334	1.0
scaphopod	scaphopoda	0.9	1.0
scapula	scapular	0.875	1.0
scapula	scapulary	0.7777777777777778	1.0
scapular	scapulary	0.8888888888888888	1.0
scarabaean	scarabaeid	0.8	1.0
scarabaean	scarabaeidae	0.75	1.0
scarabaean	scarabaeus	0.8	1.0
scarabaeid	scarabaeidae	0.8333333333333334	1.0
scarabaeid	scarabaeus	0.8	1.0
scaramouch	scaramouche	0.9090909090909091	1.0
scarceness	spareness	0.8	1.0
scarceness	sparseness	0.8	1.0
scarcity	sparsity	0.75	1.0
scarer	scorer	0.8333333333333334	1.0
scarer	sharer	0.8333333333333334	1.0
scarer	snarer	0.8333333333333334	1.0
scarer	sparer	0.8333333333333334	1.0
scarer	starer	0.8333333333333334	1.0
scarface	surface	0.75	1.0
scaridae	sciaridae	0.8888888888888888	1.0
scaridae	sciuridae	0.7777777777777778	1.0
scaridae	sialidae	0.75	1.0
scaridae	sparidae	0.875	1.0
scatter	slattern	0.75	1.0
scatter	spatter	0.8571428571428572	1.0
scatter	splatter	0.75	1.0
scatter	squatter	0.75	1.0
scatter	swatter	0.8571428571428572	1.0
scattering	shattering	0.9	1.0
scattering	smattering	0.9	1.0
scattering	spattering	0.9	1.0
scattering	splattering	0.8181818181818181	1.0
scattering	sputtering	0.8	1.0
scauper	scrapper	0.75	1.0
scavenger	stavanger	0.7777777777777778	1.0
scenario	scenarist	0.7777777777777778	1.0
sceptic	skeptic	0.8571428571428572	1.0
scepticism	skepticism	0.9	1.0
schedule	scheduler	0.8888888888888888	1.0
schedule	scheele	0.75	1.0
schedule	spherule	0.75	1.0
scheele	scheelite	0.7777777777777778	1.0
schema	scheme	0.8333333333333334	1.0
schematisation	schematization	0.9285714285714286	1.0
schematisation	stigmatisation	0.7857142857142857	1.0
schematisation	systematisation	0.8	1.0
schematization	stigmatization	0.7857142857142857	1.0
schematization	systematization	0.8	1.0
scheme	schemer	0.8571428571428572	1.0
schemer	screamer	0.75	1.0
schemozzle	shemozzle	0.9	1.0
scheol	school	0.8333333333333334	1.0
schiller	sculler	0.75	1.0
schiller	sheller	0.75	1.0
schiller	spiller	0.75	1.0
schilling	schooling	0.7777777777777778	1.0
schilling	sculling	0.7777777777777778	1.0
schilling	shelling	0.7777777777777778	1.0
schilling	shilling	0.8888888888888888	1.0
schilling	shrilling	0.7777777777777778	1.0
schilling	swilling	0.7777777777777778	1.0
schism	schist	0.8333333333333334	1.0
schistosoma	schistosome	0.9090909090909091	1.0
schizophragma	schizophrenia	0.7692307692307692	1.0
schizophrenia	schizophrenic	0.9230769230769231	1.0
schizophyceae	schizophyta	0.7692307692307692	1.0
schizophyta	schizothymia	0.75	1.0
schizosaccharomyces	schizosaccharomycetaceae	0.75	1.0
schleiden	schlesien	0.7777777777777778	1.0
schlemiel	schlesien	0.7777777777777778	1.0
schlemiel	shlemiel	0.8888888888888888	1.0
schlepper	shlepper	0.8888888888888888	1.0
schlimazel	shlimazel	0.9	1.0
schlock	shlock	0.8571428571428572	1.0
schlockmeister	shlockmeister	0.9285714285714286	1.0
schmaltz	schmalz	0.875	1.0
schmaltz	shmaltz	0.875	1.0
schmear	schmeer	0.8571428571428572	1.0
schmear	shmear	0.8571428571428572	1.0
schmegegge	shmegegge	0.9	1.0
schmoose	schmooze	0.875	1.0
schmoose	schmoozer	0.7777777777777778	1.0
schmoose	shmooze	0.75	1.0
schmooze	schmoozer	0.8888888888888888	1.0
schmooze	shmooze	0.875	1.0
schmoozer	schooner	0.7777777777777778	1.0
schmoozer	shmooze	0.7777777777777778	1.0
schmuck	shmuck	0.8571428571428572	1.0
schnapps	schnaps	0.875	1.0
schnook	shnook	0.8571428571428572	1.0
schnorchel	schnorkel	0.8	1.0
schnorkel	snorkel	0.7777777777777778	1.0
schnorrer	shnorrer	0.8888888888888888	1.0
schoenberg	schonberg	0.9	1.0
scholastic	scholasticism	0.7692307692307692	1.0
scholia	scholiast	0.7777777777777778	1.0
scholia	scholium	0.75	1.0
scholiast	sciolist	0.7777777777777778	1.0
scholium	sciolism	0.75	1.0
schonbein	schonberg	0.7777777777777778	1.0
school	schorl	0.8333333333333334	1.0
schoolbag	schoolboy	0.7777777777777778	1.0
schoolbag	schooling	0.7777777777777778	1.0
schoolbag	schoolman	0.7777777777777778	1.0
schoolbook	schoolboy	0.8	1.0
schoolbook	schoolroom	0.8	1.0
schoolbook	schoolwork	0.8	1.0
schooling	shooting	0.7777777777777778	1.0
schoolman	schoolmarm	0.8	1.0
schoolman	schoolmate	0.8	1.0
schoolmarm	schoolmate	0.8	1.0
schoolmarm	schoolyard	0.8	1.0
schoolmaster	schoolmate	0.8333333333333334	1.0
schoolmaster	scoutmaster	0.75	1.0
schooner	scooter	0.75	1.0
schooner	scorner	0.75	1.0
schooner	shooter	0.75	1.0
schooner	sooner	0.75	1.0
schtick	schtickl	0.875	1.0
schtick	schtik	0.8571428571428572	1.0
schtick	shtick	0.8571428571428572	1.0
schtickl	schtik	0.75	1.0
schtickl	schtikl	0.875	1.0
schtickl	shtick	0.75	1.0
schtickl	shtickl	0.875	1.0
schtickl	shtikl	0.75	1.0
schtik	schtikl	0.8571428571428572	1.0
schtikl	shtikl	0.8571428571428572	1.0
schumann	schwann	0.75	1.0
sciaena	sciaenid	0.75	1.0
sciaenid	sciaenidae	0.8	1.0
sciaenid	sciarid	0.75	1.0
sciaenidae	sciaridae	0.8	1.0
sciaenidae	scorpaenidae	0.75	1.0
sciaenidae	sirenidae	0.8	1.0
sciarid	sciaridae	0.7777777777777778	1.0
sciaridae	scincidae	0.7777777777777778	1.0
sciaridae	sciuridae	0.8888888888888888	1.0
sciaridae	sialidae	0.7777777777777778	1.0
sciaridae	sparidae	0.7777777777777778	1.0
scincella	scintilla	0.7777777777777778	1.0
scincid	scincidae	0.7777777777777778	1.0
scincidae	sciuridae	0.7777777777777778	1.0
scintillation	titillation	0.7692307692307692	1.0
sciolism	sciolist	0.875	1.0
sciolism	socialism	0.7777777777777778	1.0
sciolist	shitlist	0.75	1.0
sciolist	socialist	0.7777777777777778	1.0
sciolist	violist	0.75	1.0
scirpus	scorpius	0.75	1.0
scission	secession	0.7777777777777778	1.0
scission	session	0.75	1.0
scissors	scissure	0.75	1.0
scissors	soissons	0.75	1.0
sciuridae	siluridae	0.7777777777777778	1.0
sciurus	seiurus	0.8571428571428572	1.0
scleredema	scleroderma	0.8181818181818181	1.0
sclerite	scleritis	0.7777777777777778	1.0
sclerite	siderite	0.75	1.0
scleritis	sideritis	0.7777777777777778	1.0
scleritis	splenitis	0.7777777777777778	1.0
sclerodermataceae	sclerodermatales	0.8235294117647058	1.0
sclerometer	spherometer	0.8181818181818181	1.0
scleropages	scleroparei	0.8181818181818181	1.0
sclerosis	siderosis	0.7777777777777778	1.0
scoffer	scuffer	0.8571428571428572	1.0
scoffing	scolding	0.75	1.0
scoffing	scoring	0.75	1.0
scoffing	scouring	0.75	1.0
scoffing	scouting	0.75	1.0
scoffing	stuffing	0.75	1.0
scolder	seconder	0.75	1.0
scolder	shoulder	0.75	1.0
scolder	smolder	0.8571428571428572	1.0
scolder	smoulder	0.75	1.0
scolder	solder	0.8571428571428572	1.0
scolding	scoring	0.75	1.0
scolding	scouring	0.75	1.0
scolding	scudding	0.75	1.0
scolding	sculling	0.75	1.0
scolding	solving	0.75	1.0
scolion	scorpion	0.75	1.0
scolion	scullion	0.75	1.0
scolymus	scolytus	0.875	1.0
scomberesocidae	scombresocidae	0.9333333333333333	1.0
scomberesox	scombresox	0.9090909090909091	1.0
scombroid	scombroidea	0.8181818181818181	1.0
scoopful	spoonful	0.75	1.0
scooter	scoter	0.8571428571428572	1.0
scooter	scouter	0.8571428571428572	1.0
scooter	shooter	0.8571428571428572	1.0
scooter	smoother	0.75	1.0
scopes	scores	0.8333333333333334	1.0
scopes	stopes	0.8333333333333334	1.0
scophthalmus	xerophthalmus	0.7692307692307692	1.0
scorch	scorcher	0.75	1.0
scorch	scotch	0.8333333333333334	1.0
scorcher	scorer	0.75	1.0
scorcher	scorner	0.75	1.0
scorcher	searcher	0.75	1.0
scorcher	sloucher	0.75	1.0
scoreboard	scorecard	0.8	1.0
scorekeeper	storekeeper	0.9090909090909091	1.0
scorer	scores	0.8333333333333334	1.0
scorer	scorner	0.8571428571428572	1.0
scorer	scorper	0.8571428571428572	1.0
scorer	scoter	0.8333333333333334	1.0
scorer	scourer	0.8571428571428572	1.0
scorer	scourger	0.75	1.0
scorer	snorer	0.8333333333333334	1.0
scorer	succorer	0.75	1.0
scores	scorsese	0.75	1.0
scoring	scouring	0.875	1.0
scoring	scouting	0.75	1.0
scoring	shoring	0.8571428571428572	1.0
scoring	snoring	0.8571428571428572	1.0
scoring	snorting	0.75	1.0
scorner	scorper	0.8571428571428572	1.0
scorner	scourger	0.75	1.0
scorner	suborner	0.75	1.0
scorpaena	scorpaenid	0.8	1.0
scorpaena	scorpaenidae	0.75	1.0
scorpaenid	scorpaenidae	0.8333333333333334	1.0
scorpaenid	scorpaenoid	0.9090909090909091	1.0
scorpaenidae	scorpaenoid	0.75	1.0
scorpaenidae	scorpaenoidea	0.7692307692307692	1.0
scorpaenidae	scorpionida	0.75	1.0
scorpaenoid	scorpaenoidea	0.8461538461538461	1.0
scorpio	scorpion	0.875	1.0
scorpio	scorpius	0.75	1.0
scorpion	scorpius	0.75	1.0
scorpion	sorption	0.75	1.0
scorpionfish	scorpionida	0.75	1.0
scotchman	scotchwoman	0.8181818181818181	1.0
scotchman	scotsman	0.7777777777777778	1.0
scotchman	switchman	0.7777777777777778	1.0
scotchwoman	scotswoman	0.8181818181818181	1.0
scotland	shetland	0.75	1.0
scotsman	scotswoman	0.8	1.0
scotsman	sportsman	0.7777777777777778	1.0
scotswoman	sportswoman	0.8181818181818181	1.0
scottie	scottish	0.75	1.0
scourer	scourger	0.875	1.0
scourer	scouser	0.8571428571428572	1.0
scourer	scouter	0.8571428571428572	1.0
scourer	succourer	0.7777777777777778	1.0
scourge	scourger	0.875	1.0
scourger	scouser	0.75	1.0
scourger	scouter	0.75	1.0
scourger	scrounger	0.7777777777777778	1.0
scouring	scouting	0.875	1.0
scouring	shoring	0.75	1.0
scouring	shouting	0.75	1.0
scouring	snoring	0.75	1.0
scouring	soaring	0.75	1.0
scouring	souring	0.875	1.0
scouring	sousing	0.75	1.0
scouring	suturing	0.75	1.0
scouse	scouser	0.8571428571428572	1.0
scouse	spouse	0.8333333333333334	1.0
scouser	scouter	0.8571428571428572	1.0
scouter	shouter	0.8571428571428572	1.0
scouter	spouter	0.8571428571428572	1.0
scouting	scrutiny	0.75	1.0
scouting	shooting	0.75	1.0
scouting	shouting	0.875	1.0
scouting	sorting	0.75	1.0
scouting	sousing	0.75	1.0
scouting	spotting	0.75	1.0
scrabble	scramble	0.875	1.0
scrabble	scrambler	0.7777777777777778	1.0
scrabble	scrapple	0.75	1.0
scrabble	scribble	0.875	1.0
scrabble	scribbler	0.7777777777777778	1.0
scrabble	squabble	0.75	1.0
scramble	scrambler	0.8888888888888888	1.0
scramble	scrapple	0.75	1.0
scramble	scribble	0.75	1.0
scramble	scumble	0.75	1.0
scramble	shamble	0.75	1.0
scrambler	scrawler	0.7777777777777778	1.0
scrambler	scribbler	0.7777777777777778	1.0
scranton	stanton	0.75	1.0
scrape	scraper	0.8571428571428572	1.0
scrape	scrapie	0.8571428571428572	1.0
scrape	scrapper	0.75	1.0
scrape	scrapple	0.75	1.0
scrape	scraps	0.8333333333333334	1.0
scraper	scrapper	0.875	1.0
scraper	scrawler	0.75	1.0
scraper	screamer	0.75	1.0
scraper	strapper	0.75	1.0
scrapie	scrapper	0.75	1.0
scrapie	scrapple	0.75	1.0
scraping	screaming	0.7777777777777778	1.0
scraping	screwing	0.75	1.0
scraping	shaping	0.75	1.0
scraping	spraying	0.75	1.0
scraping	striping	0.75	1.0
scrapper	scrapple	0.75	1.0
scrapper	scrawler	0.75	1.0
scrapper	scupper	0.75	1.0
scrapper	slapper	0.75	1.0
scrapper	snapper	0.75	1.0
scrapper	strapper	0.875	1.0
scrapper	stripper	0.75	1.0
scrapper	trapper	0.75	1.0
scrapper	wrapper	0.75	1.0
scrappiness	scratchiness	0.75	1.0
scrappiness	scrawniness	0.8181818181818181	1.0
scrapple	scruple	0.75	1.0
scratch	scratcher	0.7777777777777778	1.0
scratcher	screecher	0.7777777777777778	1.0
scratcher	snatcher	0.7777777777777778	1.0
scratcher	stretcher	0.7777777777777778	1.0
scratchiness	scratching	0.75	1.0
scratchiness	scrawniness	0.75	1.0
scratchiness	sketchiness	0.75	1.0
scratchiness	stretchiness	0.8333333333333334	1.0
scratching	screeching	0.8	1.0
scratching	stretching	0.8	1.0
scrawl	scrawler	0.75	1.0
scrawl	sprawl	0.8333333333333334	1.0
scrawler	sprawler	0.875	1.0
scrawler	trawler	0.75	1.0
scream	screamer	0.75	1.0
scream	stream	0.8333333333333334	1.0
screamer	screener	0.75	1.0
screamer	spreader	0.75	1.0
screamer	steamer	0.75	1.0
screamer	streaker	0.75	1.0
screamer	streamer	0.875	1.0
screaming	screening	0.7777777777777778	1.0
screaming	screwing	0.7777777777777778	1.0
screaming	spreading	0.7777777777777778	1.0
screaming	streaming	0.8888888888888888	1.0
screech	screecher	0.7777777777777778	1.0
screecher	screener	0.7777777777777778	1.0
screecher	stretcher	0.7777777777777778	1.0
screeching	screening	0.8	1.0
screeching	stretching	0.8	1.0
screed	screen	0.8333333333333334	1.0
screen	screener	0.75	1.0
screener	scrivener	0.7777777777777778	1.0
screening	screwing	0.7777777777777778	1.0
screenwriter	scriptwriter	0.75	1.0
screwball	screwballer	0.8181818181818181	1.0
screwing	sewing	0.75	1.0
screwing	stewing	0.75	1.0
scribble	scribbler	0.8888888888888888	1.0
scribble	scribe	0.75	1.0
scribbler	scriber	0.7777777777777778	1.0
scribbler	scrubber	0.7777777777777778	1.0
scribe	scriber	0.8571428571428572	1.0
scriber	scrubber	0.75	1.0
