w1	w2	editsim
planation	pronation	0.7777777777777778
planation	plantation	0.9
planchet	planet	0.75
planchet	plantlet	0.75
planchet	planchette	0.8
planeness	proneness	0.7777777777777778
planeness	saneness	0.7777777777777778
planeness	pliantness	0.8
planer	planet	0.8333333333333334
planer	plater	0.8333333333333334
planer	player	0.8333333333333334
planer	planera	0.8571428571428572
planer	planner	0.8571428571428572
planer	planter	0.8571428571428572
planet	plantlet	0.75
plangency	pungency	0.7777777777777778
plangency	tangency	0.7777777777777778
planimeter	pleximeter	0.8
planimeter	polarimeter	0.8181818181818181
planking	plating	0.75
planking	playing	0.75
planking	ranking	0.75
planking	slacking	0.75
planking	spanking	0.75
planking	planning	0.875
planking	planting	0.875
planner	planter	0.8571428571428572
planning	plating	0.75
planning	playing	0.75
planning	punning	0.75
planning	scanning	0.75
planning	tanning	0.75
planning	planting	0.875
planography	pornography	0.8181818181818181
planography	polarography	0.8333333333333334
plantae	plantago	0.75
plantae	plantain	0.75
plantae	plantlet	0.75
plantaginaceae	plantaginales	0.7857142857142857
plantaginaceae	platanaceae	0.7857142857142857
plantaginaceae	plumbaginaceae	0.7857142857142857
plantaginales	plumbaginales	0.7692307692307692
plantago	plantain	0.75
plantain	planting	0.75
plantain	platan	0.75
plantain	plantation	0.8
plantation	plastination	0.75
planter	plantlet	0.75
planter	splatter	0.75
planter	splinter	0.75
planter	plaster	0.8571428571428572
planter	plater	0.8571428571428572
planter	platter	0.8571428571428572
planting	playing	0.75
planting	pleating	0.75
planting	printing	0.75
planting	punting	0.75
planting	ranting	0.75
planting	slating	0.75
planting	plaything	0.7777777777777778
planting	plating	0.875
plantlet	platelet	0.75
plantlet	playlet	0.75
plantsman	pointsman	0.7777777777777778
plasma	platysma	0.75
plasmacyte	plasmacytoma	0.75
plasmid	plasmin	0.8571428571428572
plasmid	plastid	0.8571428571428572
plasmodiophora	plasmodiophoraceae	0.7777777777777778
plaster	pollster	0.75
plaster	splasher	0.75
plaster	splatter	0.75
plaster	plasterer	0.7777777777777778
plaster	plater	0.8571428571428572
plaster	platter	0.8571428571428572
plasterboard	plasterwork	0.75
plasterboard	posterboard	0.8333333333333334
plastering	splattering	0.8181818181818181
plastic	plastid	0.8571428571428572
plasticine	plasticity	0.8
plasticine	plasticiser	0.8181818181818181
plasticine	plasticizer	0.8181818181818181
plasticiser	plasticizer	0.9090909090909091
plasticity	spasticity	0.8
plastron	platoon	0.75
plastron	plectron	0.75
plataea	platalea	0.875
platalea	platelet	0.75
platan	platanus	0.75
platan	platen	0.8333333333333334
platanus	platinum	0.75
platanus	platypus	0.75
platanus	plotinus	0.75
plateau	plateful	0.75
platelet	playlet	0.75
platen	plater	0.8333333333333334
plater	splatter	0.75
plater	player	0.8333333333333334
plater	prater	0.8333333333333334
plater	slater	0.8333333333333334
plater	platter	0.8571428571428572
platichthys	psettichthys	0.75
plating	platinum	0.75
plating	pleading	0.75
plating	pleasing	0.75
plating	updating	0.75
plating	plaything	0.7777777777777778
plating	playing	0.8571428571428572
plating	slating	0.8571428571428572
plating	pleating	0.875
platinum	plotinus	0.75
platitude	plenitude	0.7777777777777778
platitude	plentitude	0.8
platonism	plutonium	0.7777777777777778
platonism	platonist	0.8888888888888888
platte	splatter	0.75
platte	platter	0.8571428571428572
platter	prattler	0.75
platter	slattern	0.75
platter	splitter	0.75
platter	splutter	0.75
platter	plotter	0.8571428571428572
platter	splatter	0.875
platyctenea	platyctenean	0.9166666666666666
platyhelminth	platyhelminthes	0.8666666666666667
platyrrhine	platyrrhinian	0.7692307692307692
platyrrhine	platyrrhini	0.9090909090909091
platyrrhini	platyrrhinian	0.8461538461538461
plaudit	plaudits	0.875
plausibility	possibility	0.75
plausibleness	possibleness	0.7692307692307692
playback	playbook	0.75
playbill	waybill	0.75
playbook	playbox	0.75
playbook	playboy	0.75
playbook	playroom	0.75
playbox	playboy	0.8571428571428572
player	playgoer	0.75
player	prayer	0.8333333333333334
player	slayer	0.8333333333333334
playfulness	unlawfulness	0.75
playing	pleading	0.75
playing	pleasing	0.75
playing	pleating	0.75
playing	spraying	0.75
playing	plaything	0.7777777777777778
playing	slaying	0.8571428571428572
playlet	playlist	0.75
playmaker	playmate	0.7777777777777778
playwright	plowwright	0.8
pleader	pleiades	0.75
pleader	spreader	0.75
pleader	pleaser	0.8571428571428572
pleading	plodding	0.75
pleading	reading	0.75
pleading	sledding	0.75
pleading	spreading	0.7777777777777778
pleading	pleasing	0.875
pleading	pleating	0.875
pleasantness	pliantness	0.75
pleasantness	presentness	0.75
pleasantness	pleasingness	0.8333333333333334
pleasantness	unpleasantness	0.8571428571428572
pleaser	pleasure	0.75
pleasing	pressing	0.75
pleasing	teasing	0.75
pleasing	pleating	0.875
pleasingness	unpleasingness	0.8571428571428572
pleasure	pressure	0.75
pleasure	treasure	0.75
pleating	seating	0.75
pleating	slating	0.75
pleating	sweating	0.75
plecoptera	psocoptera	0.8
plecoptera	plectophera	0.8181818181818181
plecoptera	plecopteran	0.9090909090909091
plecotus	pleurotus	0.7777777777777778
plectognath	plectognathi	0.9166666666666666
plectophera	plectrophenax	0.7692307692307692
plectron	plectrum	0.75
plectrum	spectrum	0.75
pledge	sledge	0.8333333333333334
pledge	pledgee	0.8571428571428572
pledge	pledger	0.8571428571428572
pledgee	pledger	0.8571428571428572
plenitude	plentitude	0.9
plenteousness	plentifulness	0.7692307692307692
pleomorphism	polymorphism	0.75
pleomorphism	zoomorphism	0.75
pleonasm	pleonaste	0.7777777777777778
plesiosaur	plesiosauria	0.8333333333333334
plesiosaur	plesiosaurus	0.8333333333333334
plesiosauria	pterosauria	0.75
plesiosauria	plesiosaurus	0.8333333333333334
plessimeter	pleximeter	0.8181818181818181
plessor	pressor	0.8571428571428572
plethodon	plethodont	0.9
plethodont	pleurodont	0.8
pleurobrachia	pleurobrachiidae	0.8125
pleurocarp	pseudocarp	0.8
plexiglas	plexiglass	0.9
pleximeter	pleximetry	0.8
pliability	viability	0.8
pliability	reliability	0.8181818181818181
pliancy	valiancy	0.75
plication	supplication	0.75
plication	privation	0.7777777777777778
plication	publication	0.8181818181818181
plication	replication	0.8181818181818181
pliers	plyers	0.8333333333333334
plight	slight	0.8333333333333334
ploceidae	proteidae	0.7777777777777778
ploceidae	psocidae	0.7777777777777778
plodding	plowing	0.75
plodding	pudding	0.75
plodding	sledding	0.75
plodding	prodding	0.875
plotter	splatter	0.75
plotter	splitter	0.75
plotter	splutter	0.75
plotter	potter	0.8571428571428572
plough	slough	0.8333333333333334
ploughing	sloughing	0.8888888888888888
ploughland	ploughman	0.8
ploughwright	plowwright	0.75
plover	pullover	0.75
plover	plower	0.8333333333333334
plowing	slowing	0.8571428571428572
plowland	plowman	0.75
plowland	poland	0.75
plugboard	plyboard	0.7777777777777778
plugger	plunger	0.8571428571428572
plugger	slugger	0.8571428571428572
plumage	plumbago	0.75
plumbaginaceae	plumbaginales	0.7857142857142857
plumber	plumiera	0.75
plumber	slumber	0.8571428571428572
plumber	plumbery	0.875
plumbery	plumiera	0.75
plumbery	slumber	0.75
plumbing	plumbism	0.75
plumeria	plumiera	0.75
plumeria	pouteria	0.75
plunder	plunderer	0.7777777777777778
plunder	plunger	0.8571428571428572
plunder	plunker	0.8571428571428572
plunder	pounder	0.8571428571428572
plunderer	ponderer	0.7777777777777778
plunderer	slanderer	0.7777777777777778
plunderer	thunderer	0.7777777777777778
plunge	plunger	0.8571428571428572
plunger	plunker	0.8571428571428572
plunker	spelunker	0.7777777777777778
pluralisation	pluralization	0.9230769230769231
pluralism	plurality	0.7777777777777778
pluralism	ruralism	0.7777777777777778
pluralism	pluralist	0.8888888888888888
pluralist	plurality	0.7777777777777778
pluralist	ruralist	0.7777777777777778
plurality	rurality	0.7777777777777778
pluteaceae	proteaceae	0.8
plutocracy	plutocrat	0.8
pluvialis	pluvianus	0.7777777777777778
plymouth	wrymouth	0.75
plywood	pulpwood	0.75
pneumococcus	pseudococcus	0.8333333333333334
pneumoconiosis	pneumocytosis	0.7857142857142857
pneumoconiosis	pneumonoconiosis	0.875
poaceae	rosaceae	0.75
poacher	preacher	0.75
poaching	reaching	0.75
poaching	teaching	0.75
poaching	touching	0.75
poaching	preaching	0.7777777777777778
pocket	sprocket	0.75
pocket	rocket	0.8333333333333334
pocket	socket	0.8333333333333334
pockmark	postmark	0.75
podalgia	podalyria	0.7777777777777778
podetium	podium	0.75
podetium	poterium	0.75
podicipediformes	podicipitiformes	0.875
podium	sodium	0.8333333333333334
podocarp	polycarp	0.75
podocarp	sporocarp	0.7777777777777778
podocarp	podocarpus	0.8
podocarpus	psophocarpus	0.75
podsol	podzol	0.8333333333333334
poeciliid	poeciliidae	0.8181818181818181
poenology	pomology	0.7777777777777778
poenology	posology	0.7777777777777778
poetics	polemics	0.75
poetics	politics	0.75
poetiser	poitier	0.75
poetiser	poetizer	0.875
poetizer	poitier	0.75
pogonia	pogonion	0.75
pogonia	polygonia	0.7777777777777778
pogonia	pogonip	0.8571428571428572
pogonion	pogonip	0.75
pogonophora	pogonophoran	0.9166666666666666
poignance	poignancy	0.8888888888888888
poignancy	pregnancy	0.7777777777777778
pointedness	pointlessness	0.7692307692307692
pointedness	unpointedness	0.8461538461538461
pointel	pointer	0.8571428571428572
pointel	pointrel	0.875
pointer	pointrel	0.75
pointer	splinter	0.75
pointer	sprinter	0.75
pointer	printer	0.8571428571428572
pointillism	pointillist	0.9090909090909091
pointlessness	powerlessness	0.7692307692307692
pointlessness	pricelessness	0.7692307692307692
pointlessness	shiftlessness	0.7692307692307692
pointlessness	sinlessness	0.7692307692307692
pointlessness	soundlessness	0.7692307692307692
pointlessness	spinelessness	0.7692307692307692
pointlessness	spotlessness	0.7692307692307692
pointlessness	voicelessness	0.7692307692307692
pointlessness	windlessness	0.7692307692307692
poison	poisoner	0.75
poison	prison	0.8333333333333334
poisoner	prisoner	0.875
poitier	portiere	0.75
poitier	poitiers	0.875
poitiers	portiere	0.75
pokeweed	pondweed	0.75
poking	posing	0.8333333333333334
poking	puking	0.8333333333333334
polack	pollack	0.8571428571428572
poland	portland	0.75
polanisia	polynesia	0.7777777777777778
polaris	polarity	0.75
polaris	polaroid	0.75
polarisation	pollination	0.75
polarisation	solmisation	0.75
polarisation	vocalisation	0.75
polarisation	pulverisation	0.7692307692307692
polarisation	vulgarisation	0.7692307692307692
polarisation	polymerisation	0.7857142857142857
polarisation	popularization	0.7857142857142857
polarisation	solarization	0.8333333333333334
polarisation	popularisation	0.8571428571428572
polarisation	polarization	0.9166666666666666
polarisation	solarisation	0.9166666666666666
polarity	polity	0.75
polarity	popularity	0.8
polarization	pollination	0.75
polarization	solmization	0.75
polarization	vocalization	0.75
polarization	pulverization	0.7692307692307692
polarization	vulgarization	0.7692307692307692
polarization	polymerization	0.7857142857142857
polarization	popularisation	0.7857142857142857
polarization	solarisation	0.8333333333333334
polarization	popularization	0.8571428571428572
polarization	solarization	0.9166666666666666
polarography	pornography	0.75
polarography	pyrography	0.75
polder	upholder	0.75
polder	powder	0.8333333333333334
polder	solder	0.8333333333333334
poleax	poleaxe	0.8571428571428572
polemic	polemist	0.75
polemic	polemics	0.875
polemicist	polemics	0.8
polemicist	polemist	0.8
polemics	polemist	0.75
polemics	politics	0.75
polemics	proxemics	0.7777777777777778
polemist	totemist	0.75
polemoniaceae	polemoniales	0.7692307692307692
polemoniaceae	polygonaceae	0.7692307692307692
polemoniaceae	polypodiaceae	0.7692307692307692
polemoniales	polygonales	0.75
polemoniales	polypodiales	0.75
polemonium	polonium	0.8
polenta	polestar	0.75
polestar	pollster	0.75
polestar	polyester	0.7777777777777778
polianthes	polyanthus	0.8
police	poultice	0.75
police	policy	0.8333333333333334
policeman	policewoman	0.8181818181818181
policy	polity	0.8333333333333334
poliosis	scoliosis	0.7777777777777778
poliosis	pollinosis	0.8
polish	polisher	0.75
polisher	polistes	0.75
polisher	pollster	0.75
polisher	publisher	0.7777777777777778
polishing	relishing	0.7777777777777778
polishing	publishing	0.8
polistes	pollster	0.75
politeness	positiveness	0.75
politico	portico	0.75
politico	politics	0.875
pollack	pullback	0.75
pollack	rollback	0.75
pollack	pollock	0.8571428571428572
pollen	pollex	0.8333333333333334
pollenation	pollination	0.9090909090909091
pollex	pollux	0.8333333333333334
pollination	pollinator	0.8181818181818181
pollinium	polonium	0.7777777777777778
polliwog	pollywog	0.875
pollster	poster	0.75
pollster	polyester	0.7777777777777778
pollster	polluter	0.875
polluter	pouter	0.75
pollution	solution	0.7777777777777778
pollution	volution	0.7777777777777778
poltroon	pontoon	0.75
polyangiaceae	polypodiaceae	0.7692307692307692
polyborus	polyporus	0.8888888888888888
polybotria	polybotrya	0.9
polybutene	polybutylene	0.8333333333333334
polybutylene	polyethylene	0.75
polybutylene	polystyrene	0.75
polycarp	ponycart	0.75
polychaeta	polychete	0.8
polychaeta	polychaete	0.9
polychaete	polychete	0.9
polychete	polythene	0.7777777777777778
polydactylus	polydactyly	0.8333333333333334
polyethylene	polystyrene	0.75
polyethylene	polythene	0.75
polyfoam	polyzoa	0.75
polyfoam	polyzoan	0.75
polygala	polygamy	0.75
polygalaceae	polyporaceae	0.75
polygalaceae	polygonaceae	0.8333333333333334
polygamist	polygynist	0.8
polygamy	polygyny	0.75
polygamy	polysemy	0.75
polygamy	polysomy	0.75
polygene	polygon	0.75
polygene	polygyny	0.75
polygene	polythene	0.7777777777777778
polyglot	polygon	0.75
polygon	polygyny	0.75
polygon	polyodon	0.75
polygon	polyzoan	0.75
polygon	polygonia	0.7777777777777778
polygon	polygonum	0.7777777777777778
polygonaceae	polygonales	0.75
polygonaceae	polypodiaceae	0.7692307692307692
polygonaceae	polyporaceae	0.8333333333333334
polygonales	polypodiales	0.75
polygonales	polytonalism	0.75
polygonatum	polygonum	0.8181818181818181
polygonia	polygonum	0.7777777777777778
polymastigina	polymastigote	0.7692307692307692
polymastigina	zoomastigina	0.7692307692307692
polymastigote	zoomastigote	0.7692307692307692
polymerisation	pulverisation	0.7857142857142857
polymerisation	polymerization	0.9285714285714286
polymerization	pulverization	0.7857142857142857
polymorph	polymorphism	0.75
polymorphism	zoomorphism	0.75
polynesia	polynesian	0.9
polyoma	polysomy	0.75
polyose	polypore	0.75
polypedates	polypodiales	0.75
polypedatidae	polypeptide	0.7692307692307692
polyphone	polypore	0.7777777777777778
polyphone	polythene	0.7777777777777778
polyphone	polyphony	0.8888888888888888
polyphony	polypody	0.7777777777777778
polyphosphate	pyrophosphate	0.7692307692307692
polyplacophora	polyplacophore	0.9285714285714286
polyploid	polyploidy	0.9
polyploidy	polypody	0.8
polypodiaceae	polypodiales	0.7692307692307692
polypodiaceae	polyporaceae	0.8461538461538461
polypody	polypore	0.75
polypody	polysomy	0.75
polypore	polyporus	0.7777777777777778
polyporus	polypus	0.7777777777777778
polypropene	polypropylene	0.8461538461538461
polypropenonitrile	propenonitrile	0.7777777777777778
polysemy	polysomy	0.875
polytetrafluoroethylene	tetrafluoroethylene	0.8260869565217391
polytheism	polytheist	0.9
polytonalism	polytonality	0.8333333333333334
polyurethan	polyurethane	0.9166666666666666
polyuria	pyuria	0.75
polyvalence	polyvalency	0.9090909090909091
polyzoa	polyzoan	0.875
pomacanthus	pomacentrus	0.8181818181818181
pomacanthus	priacanthus	0.8181818181818181
pommel	rommel	0.8333333333333334
pomologist	proctologist	0.75
pomologist	zoologist	0.8
pomology	tocology	0.75
pomology	topology	0.75
pomology	zoology	0.75
pomology	zymology	0.75
pomology	protology	0.7777777777777778
pomology	posology	0.875
pomposity	porosity	0.7777777777777778
pompousness	porousness	0.8181818181818181
poncirus	poxvirus	0.75
ponderer	potterer	0.75
ponderer	solderer	0.75
ponderer	wanderer	0.75
ponderer	powderer	0.875
ponderer	wonderer	0.875
ponderousness	porousness	0.7692307692307692
ponderousness	sonorousness	0.7692307692307692
ponderousness	wonderfulness	0.7692307692307692
pongid	pongidae	0.75
pongidae	tingidae	0.75
poniard	spaniard	0.75
ponselle	roselle	0.75
pontifex	pontiff	0.75
pontifical	pontificate	0.8181818181818181
pontos	pontus	0.8333333333333334
pooler	potholer	0.75
poorhouse	posthouse	0.7777777777777778
poorhouse	pothouse	0.7777777777777778
poorhouse	toolhouse	0.7777777777777778
poorhouse	powerhouse	0.8
poorness	sourness	0.75
popery	property	0.75
popover	proposer	0.75
popover	stopover	0.75
popper	poppet	0.8333333333333334
popper	topper	0.8333333333333334
poppet	puppet	0.8333333333333334
popping	shopping	0.75
popping	stopping	0.75
popping	topping	0.8571428571428572
popsicle	possible	0.75
popularisation	regularisation	0.7857142857142857
popularisation	secularisation	0.7857142857142857
popularisation	solarisation	0.7857142857142857
popularisation	popularization	0.9285714285714286
populariser	popularism	0.8181818181818181
populariser	popularizer	0.9090909090909091
popularism	popularity	0.8
popularism	populism	0.8
popularity	unpopularity	0.8333333333333334
popularization	regularization	0.7857142857142857
popularization	secularization	0.7857142857142857
popularization	solarization	0.7857142857142857
population	promulgation	0.75
population	subpopulation	0.7692307692307692
population	postulation	0.8181818181818181
population	sporulation	0.8181818181818181
populism	populus	0.75
populism	populist	0.875
populist	populus	0.75
porcelain	porcellio	0.7777777777777778
porcupine	porcupines	0.9
porcupinefish	porcupines	0.7692307692307692
porifera	rotifera	0.75
porifera	poriferan	0.8888888888888888
porkchop	workshop	0.75
porker	porter	0.8333333333333334
porker	worker	0.8333333333333334
porkfish	rockfish	0.75
porkholt	porthole	0.75
pornographer	stenographer	0.75
pornographer	pornography	0.8333333333333334
pornographer	pyrographer	0.8333333333333334
pornography	pyrography	0.8181818181818181
pornography	sonography	0.8181818181818181
poronotus	prionotus	0.7777777777777778
porosity	probity	0.75
porosity	sorority	0.75
porousness	rigorousness	0.75
porousness	sonorousness	0.75
porousness	spuriousness	0.75
porousness	timorousness	0.75
porousness	tortuousness	0.75
porousness	uxoriousness	0.75
porousness	valorousness	0.75
porousness	vapourousness	0.7692307692307692
porousness	vaporousness	0.8333333333333334
porphyra	porphyrin	0.7777777777777778
porphyra	porphyrio	0.7777777777777778
porphyra	porphyrula	0.8
porphyra	porphyry	0.875
porphyra	porphyria	0.8888888888888888
porphyria	porphyry	0.7777777777777778
porphyria	porphyrula	0.8
porphyria	porphyrin	0.8888888888888888
porphyria	porphyrio	0.8888888888888888
porphyrin	porphyry	0.7777777777777778
porphyrin	porphyrio	0.8888888888888888
porphyrio	porphyry	0.7777777777777778
porpoise	purpose	0.75
porpoise	tortoise	0.75
porridge	porringer	0.7777777777777778
portability	profitability	0.7692307692307692
portable	portage	0.75
portable	portal	0.75
portable	porthole	0.75
portable	worktable	0.7777777777777778
portable	potable	0.875
portage	shortage	0.75
portage	porterage	0.7777777777777778
portage	reportage	0.7777777777777778
portage	postage	0.8571428571428572
portage	potage	0.8571428571428572
portage	pottage	0.8571428571428572
portal	portugal	0.75
porter	portiere	0.75
porter	reporter	0.75
porter	poster	0.8333333333333334
porter	potter	0.8333333333333334
porter	pouter	0.8333333333333334
porter	sorter	0.8333333333333334
porterhouse	powerhouse	0.8181818181818181
porthole	potholer	0.75
porthole	wormhole	0.75
porthole	posthole	0.875
porthole	pothole	0.875
portiere	tourtiere	0.7777777777777778
portion	position	0.75
portion	potation	0.75
portion	sorption	0.75
portion	proration	0.7777777777777778
portion	potion	0.8571428571428572
portrayal	portrayer	0.7777777777777778
portunus	praunus	0.75
portunus	prunus	0.75
posing	posting	0.8571428571428572
position	positive	0.75
position	potation	0.75
position	potion	0.75
position	volition	0.75
position	postilion	0.7777777777777778
position	positioner	0.8
position	reposition	0.8
position	positron	0.875
positioner	postponer	0.8
positioning	repositioning	0.8461538461538461
positive	vomitive	0.75
positiveness	restiveness	0.75
positiveness	sportiveness	0.75
positiveness	primitiveness	0.7692307692307692
positiveness	sensitiveness	0.7692307692307692
positivism	positivity	0.8
positivism	positivist	0.9
positivist	positivity	0.8
posology	tocology	0.75
posology	topology	0.75
posology	zoology	0.75
posology	protology	0.7777777777777778
posseman	postman	0.75
possession	prepossession	0.7692307692307692
possession	possessive	0.8
possession	possessor	0.8
possession	repossession	0.8333333333333334
possessiveness	progressiveness	0.8
possibleness	sensibleness	0.75
possibleness	visibleness	0.75
possum	postum	0.8333333333333334
postage	prostate	0.75
postage	potage	0.8571428571428572
postage	pottage	0.8571428571428572
postcard	postcava	0.75
postcard	postmark	0.75
postcode	posthole	0.75
postcode	postlude	0.75
poster	posturer	0.75
poster	potter	0.8333333333333334
poster	pouter	0.8333333333333334
poster	roster	0.8333333333333334
poster	zoster	0.8333333333333334
poster	postern	0.8571428571428572
posterior	posteriority	0.75
posterior	posterity	0.7777777777777778
posteriority	posterity	0.75
posteriority	ulteriority	0.75
posterity	prosperity	0.8
posthole	potholer	0.75
posthole	posthouse	0.7777777777777778
posthole	pothole	0.875
posthouse	pothouse	0.8888888888888888
postilion	postillion	0.9
posting	roasting	0.75
posting	spotting	0.75
posting	toasting	0.75
posting	posturing	0.7777777777777778
postlude	posture	0.75
postman	postmark	0.75
postman	potman	0.8571428571428572
postmaster	toastmaster	0.8181818181818181
postmistress	taskmistress	0.75
postposition	preposition	0.75
postposition	proposition	0.75
postulant	postulate	0.7777777777777778
postulate	postulator	0.8
postulation	postulator	0.8181818181818181
posture	posturer	0.875
posturer	potterer	0.75
posturer	torturer	0.75
posturing	torturing	0.7777777777777778
potable	probable	0.75
potage	pottage	0.8571428571428572
potamogale	potamogalidae	0.7692307692307692
potation	potato	0.75
potation	potion	0.75
potation	rogation	0.75
potation	station	0.75
potation	vocation	0.75
potation	probation	0.7777777777777778
potation	pronation	0.7777777777777778
potation	proration	0.7777777777777778
potation	quotation	0.7777777777777778
potation	rotation	0.875
potbelly	sowbelly	0.75
potboiler	potholer	0.7777777777777778
potemkin	potyokin	0.75
potence	pretence	0.75
potence	provence	0.75
potence	potency	0.8571428571428572
potential	potentiality	0.75
potential	potentilla	0.8
potentiality	potentiation	0.75
potentiation	protestation	0.75
potentiometer	tensiometer	0.7692307692307692
pothead	potsherd	0.75
pother	potholer	0.75
pother	potsherd	0.75
pother	potter	0.8333333333333334
pother	potherb	0.8571428571428572
potherb	potsherd	0.75
potholder	pothole	0.7777777777777778
potholder	potholer	0.8888888888888888
pothole	pothouse	0.75
pothole	potholer	0.875
pothos	pothouse	0.75
potomania	pyromania	0.7777777777777778
potoroo	potorous	0.75
potter	potterer	0.75
potter	pouter	0.8333333333333334
potter	putter	0.8333333333333334
potter	rotter	0.8333333333333334
potter	pottery	0.8571428571428572
potter	spotter	0.8571428571428572
potterer	pottery	0.75
potterer	powderer	0.75
potterer	titterer	0.75
potterer	utterer	0.75
potterer	poulterer	0.7777777777777778
potterer	putterer	0.875
potterer	totterer	0.875
poulet	poulette	0.75
poulette	toilette	0.75
poulette	tourette	0.75
poulette	roulette	0.875
poulterer	putterer	0.7777777777777778
poundage	poundal	0.75
pounder	rounders	0.75
pounder	rounder	0.8571428571428572
pounder	sounder	0.8571428571428572
pounding	pruning	0.75
pounding	pudding	0.75
pounding	punning	0.75
pounding	punting	0.75
pounding	rounding	0.875
pounding	sounding	0.875
pounding	wounding	0.875
poussin	prussian	0.75
pouter	pouteria	0.75
pouter	router	0.8333333333333334
pouter	touter	0.8333333333333334
pouter	spouter	0.8571428571428572
poverty	property	0.75
powder	powderer	0.75
powderer	solderer	0.75
powderer	wonderer	0.75
powerfulness	woefulness	0.75
powerfulness	wonderfulness	0.7692307692307692
powerlessness	waterlessness	0.7692307692307692
poxvirus	provirus	0.75
practicability	tractability	0.7857142857142857
practicability	practicality	0.8571428571428572
practicableness	tractableness	0.8
practice	prentice	0.75
practician	tactician	0.8
praesidium	presidium	0.9
praetor	pretor	0.8571428571428572
praetorian	praetorium	0.8
praetorian	pretoria	0.8
praetorium	pretorium	0.9
praetorship	precentorship	0.7692307692307692
praetorship	preceptorship	0.7692307692307692
praetorship	protectorship	0.7692307692307692
praetorship	proctorship	0.8181818181818181
pragmatic	pragmatism	0.8
pragmatic	pragmatist	0.8
pragmatic	pragmatics	0.9
pragmatics	pragmatism	0.8
pragmatics	pragmatist	0.8
pragmatism	pragmatist	0.9
prague	spraguea	0.75
prairial	prairie	0.75
prairial	pretrial	0.75
praiseworthiness	trustworthiness	0.75
praiseworthiness	praisworthiness	0.9375
praline	tramline	0.75
praline	proline	0.8571428571428572
prance	prince	0.8333333333333334
prance	trance	0.8333333333333334
prance	prancer	0.8571428571428572
prankishness	priggishness	0.75
prankishness	prudishness	0.75
prankishness	puckishness	0.75
prankishness	rakishness	0.8333333333333334
prater	prattler	0.75
prater	prayer	0.8333333333333334
prattle	rattle	0.8571428571428572
prattle	prattler	0.875
prattler	ratter	0.75
prattler	rattle	0.75
prattler	tattler	0.75
prattler	rattler	0.875
praunus	prunus	0.8571428571428572
praxis	sparaxis	0.75
prayer	sprayer	0.8571428571428572
prazosin	terazosin	0.7777777777777778
preacher	teacher	0.75
preacher	trencher	0.75
preacher	treachery	0.7777777777777778
preachification	rectification	0.8
preaching	teaching	0.7777777777777778
preaching	reaching	0.8888888888888888
preakness	realness	0.7777777777777778
preakness	weakness	0.7777777777777778
preamble	ramble	0.75
preamble	tremble	0.75
prearrangement	rearrangement	0.9285714285714286
prebend	pretend	0.8571428571428572
precariousness	precipitousness	0.8
precariousness	preciousness	0.8571428571428572
precariousness	precociousness	0.8571428571428572
precaution	preclusion	0.8
precaution	predation	0.8
precava	procavia	0.75
precedence	precedent	0.8
precedence	preference	0.8
precedence	precedency	0.9
precedency	precedent	0.8
precedency	presidency	0.8
precedent	president	0.7777777777777778
precentor	prehensor	0.7777777777777778
precentor	presenter	0.7777777777777778
precentor	receptor	0.7777777777777778
precentor	preceptor	0.8888888888888888
precentorship	proctorship	0.7692307692307692
precentorship	protectorship	0.7692307692307692
precentorship	rectorship	0.7692307692307692
precentorship	preceptorship	0.9230769230769231
precept	preceptor	0.7777777777777778
preceptor	preemptor	0.7777777777777778
preceptor	receptor	0.8888888888888888
preceptorship	proctorship	0.7692307692307692
preceptorship	protectorship	0.7692307692307692
preceptorship	rectorship	0.7692307692307692
precession	processional	0.75
precession	precision	0.8
precession	preclusion	0.8
precession	prehension	0.8
precession	pretension	0.8
precession	profession	0.8
precession	recission	0.8
precession	secession	0.8
precession	procession	0.9
precession	recession	0.9
preciosity	precocity	0.8
preciousness	preciseness	0.75
preciousness	seriousness	0.75
preciousness	spaciousness	0.75
preciousness	tediousness	0.75
preciousness	viciousness	0.75
preciousness	voraciousness	0.7692307692307692
preciousness	precipitousness	0.8
preciousness	speciousness	0.8333333333333334
preciousness	precociousness	0.8571428571428572
precipice	precipitance	0.75
precipitance	precipitator	0.75
precipitance	precipitin	0.75
precipitance	precipitant	0.8333333333333334
precipitance	precipitate	0.8333333333333334
precipitance	precipitancy	0.9166666666666666
precipitancy	precipitate	0.75
precipitancy	precipitator	0.75
precipitancy	precipitin	0.75
precipitancy	precipitant	0.8333333333333334
precipitant	precipitator	0.75
precipitant	precipitate	0.8181818181818181
precipitant	precipitin	0.8181818181818181
precipitate	precipitation	0.7692307692307692
precipitate	precipitator	0.8333333333333334
precipitateness	precipitousness	0.8
precipitation	precipitin	0.7692307692307692
precipitation	premeditation	0.7692307692307692
precipitation	recitation	0.7692307692307692
precipitation	precipitator	0.8461538461538461
precipitousness	precociousness	0.8
precision	provision	0.7777777777777778
precision	recission	0.7777777777777778
precision	revision	0.7777777777777778
precision	preclusion	0.8
precision	prevision	0.8888888888888888
preclusion	prolusion	0.8
preclusion	seclusion	0.8
precognition	preposition	0.75
precognition	precondition	0.8333333333333334
precognition	premonition	0.8333333333333334
precognition	recognition	0.9166666666666666
preconception	precondition	0.7692307692307692
precondition	preposition	0.75
precondition	recognition	0.75
precondition	rendition	0.75
precondition	premonition	0.8333333333333334
